text_review,clean_text,Rating,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
tempatnya nyaman tengah kota bersih ramah pegawainya dan enak makannya,tempatnya nyaman tengah kota bersih ramah pegawainya dan enak makannya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
strategis dan ramai jg harga per malam nya tidak mahal,strategis dan ramai jg harga per malam nya tidak mahal,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
cukup strategis letak nya bagus design nya,cukup strategis letak nya bagus design nya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
tempatnya strategis makanannya enak tapi lebih bervariasi yang di kemayoran,tempatnya strategis makanannya enak tapi lebih bervariasi yang di kemayoran,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
fasilitas bagus pelayanan sangat baik dari bu reflika dan bu viola,fasilitas bagus pelayanan sangat baik dari bu reflika dan bu viola,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
kamar tidur yang nyaman dan pelayanan karyawan yang baik,kamar tidur yang nyaman dan pelayanan karyawan yang baik,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
kamar cozy belum liat breakfastnya,kamar cozy belum liat breakfastnya,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Kebersihan & Kenyamanan Kamar
hotel ditengah kota dengan kenyamanan yang bagus,hotel ditengah kota dengan kenyamanan yang bagus,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
helpfull ramah bersih nyaman lokasi strategis dekt mrt busway,helpfull ramah bersih nyaman lokasi strategis dekt mrt busway,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
jos mantap makanannya untuk bawa anak kecil kurang,jos mantap makanannya untuk bawa anak kecil kurang,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
sangat cozy buat karantina jg mantap banget,sangat cozy buat karantina jg mantap banget,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
lokasi strategis layanan baik kamar nyaman,lokasi strategis layanan baik kamar nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
enak tempatnya buat nginep deket sarinah dan sabang,enak tempatnya buat nginep deket sarinah dan sabang,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
recomended hotel ruang meetingnya juga oke,recomended hotel ruang meetingnya juga oke,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
interior bagus n bersih makanan perlu ditambah variasinya,interior bagus n bersih makanan perlu ditambah variasinya,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
lokasi strategis dengan rate harga bersaing komplain dilayani dengan baik,lokasi strategis dengan rate harga bersaing komplain dilayani dengan baik,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
jendela kamar 708 tertutup dinding bangunan lain,jendela kamar 708 tertutup dinding bangunan lain,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,neutral,Harga & Value for Money
hotelnya strategis banget dijantung kota jakarta,hotelnya strategis banget dijantung kota jakarta,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
satu kompleks dengan panakukang mall makanannya lengkap,satu kompleks dengan panakukang mall makanannya lengkap,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
training di lantai 10 recommended makanannya enak,training di lantai 10 recommended makanannya enak,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
kamar mandi transparan sarapan pagi biasa,kamar mandi transparan sarapan pagi biasa,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
dekat kemana mana lumayanlah kalau hanya untuk menginap,dekat kemana mana lumayanlah kalau hanya untuk menginap,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
saya karantina 10hr menunya sangat sangat buruk sangat mengecewakan,saya karantina 10hr menunya sangat sangat buruk sangat mengecewakan,1,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Kualitas Makanan & Restoran
hotel strategis untuk pilihan memudahkan ke mana saja di jakarta,hotel strategis untuk pilihan memudahkan ke mana saja di jakarta,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
lokasi hotel yang strategis berada di pusat kota,lokasi hotel yang strategis berada di pusat kota,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
secara umum tempatnya bersih makan paginya juga enak,secara umum tempatnya bersih makan paginya juga enak,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
nyaman dan sejuk serta terima kasih telah melayani saya,nyaman dan sejuk serta terima kasih telah melayani saya,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
lokasi sangat strategis kamar bersih dan wangi,lokasi sangat strategis kamar bersih dan wangi,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
dapet kamar yang oemandangannya kurang bagus,dapet kamar yang oemandangannya kurang bagus,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
lumayan karena saya ke sana untuk kebutuhan shooting jadi b saja,lumayan karena saya ke sana untuk kebutuhan shooting jadi b saja,2,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
hotel yang nyaman room nya pun nyaman,hotel yang nyaman room nya pun nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotel strategis dan karyawan yang ramah,hotel strategis dan karyawan yang ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
oke pelayanan dan kamar tempat sangat strategis,oke pelayanan dan kamar tempat sangat strategis,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
suasana indah dan nyaman untuk keluarga yang lagi tour,suasana indah dan nyaman untuk keluarga yang lagi tour,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
enak nyaman cozy buat nongki wfc work from coffe,enak nyaman cozy buat nongki wfc work from coffe,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
sgt stratigis buat nginap terletk dipusat bisnes dkt kemana2,sgt stratigis buat nginap terletk dipusat bisnes dkt kemana2,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
bagus,bagus,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
recomended staf ramah fasilitas sesuai deskripsi over all oke lah,recomended staf ramah fasilitas sesuai deskripsi over all oke lah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
bagus bersih dann nyaman stafnya juga ramah,bagus bersih dann nyaman stafnya juga ramah,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
homey dekat dengan grand indonesia sarapannya okey,homey dekat dengan grand indonesia sarapannya okey,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
kamarnya mkn sudah lama ya kurang bagus,kamarnya mkn sudah lama ya kurang bagus,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Kualitas Makanan & Restoran
hotel nyaman dan pelayanan yang baikl,hotel nyaman dan pelayanan yang baikl,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
pelayanan di hotel memuaskan,pelayanan di hotel memuaskan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
hotel yang nyaman dan memuaskan sukses selalu,hotel yang nyaman dan memuaskan sukses selalu,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
lokasi kenyamanan dan kamar semua oke disini,lokasi kenyamanan dan kamar semua oke disini,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotel yang strategis kemana mana deket,hotel yang strategis kemana mana deket,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
lokasi strategis di pusat kota kamar bersih,lokasi strategis di pusat kota kamar bersih,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
nice hotel lokasi strategis,nice hotel lokasi strategis,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
Saya sangat menyesal tinggal di sini,Saya sangat menyesal tinggal di sini,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
kamarnya luas dan bersih good,kamarnya luas dan bersih good,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotel bersih nyaman dan tempat strategis,hotel bersih nyaman dan tempat strategis,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
kamar oke bersih jacqueline luar biasa,kamar oke bersih jacqueline luar biasa,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
makanan nya enak dan pelayanan nya puas sekali,makanan nya enak dan pelayanan nya puas sekali,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
hotel yang nyaman di jakpus harga brsaing,hotel yang nyaman di jakpus harga brsaing,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
pelayanan hotel nya parah sekali,pelayanan hotel nya parah sekali,1,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
ac bocor,ac bocor,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
bintang 1 untuk pelayanan mau ceck masuk lama pelayanan,bintang 1 untuk pelayanan mau ceck masuk lama pelayanan,1,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
kamar nyaman pelayanan ramah,kamar nyaman pelayanan ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
pelayanannya sangat memuaskn oke tank s banget,pelayanannya sangat memuaskn oke tank s banget,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
modern minimalis cocok untuk pengunjung yang simple tapi butuh kenyamanan,modern minimalis cocok untuk pengunjung yang simple tapi butuh kenyamanan,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
fasilitas nya bagus,fasilitas nya bagus,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
kamar seperti nya kurang luas,kamar seperti nya kurang luas,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
nyaman dan dalam kota dekat dengan kantor pusat,nyaman dan dalam kota dekat dengan kantor pusat,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
hotelnya nyaman bersih dekat kemana mana,hotelnya nyaman bersih dekat kemana mana,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
kamar bersih dan sangat nyaman,kamar bersih dan sangat nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
pelayanan memuaskan namun untuk ruang parkir sangat terbatas,pelayanan memuaskan namun untuk ruang parkir sangat terbatas,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
kamarnya nyaman pelayanan ramah,kamarnya nyaman pelayanan ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
pengalaman yang cukup oke menginap disini,pengalaman yang cukup oke menginap disini,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
hanya bisa menegok dari luar udah bagus tempatnya,hanya bisa menegok dari luar udah bagus tempatnya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
tempat menginap yang sangat cocok untuk cfd,tempat menginap yang sangat cocok untuk cfd,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
tempat parkir mobilnya kecil muat sedikit,tempat parkir mobilnya kecil muat sedikit,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
bagus cuma tempat parkir tidak memadai,bagus cuma tempat parkir tidak memadai,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
bersih nyaman dan sarapannya enak,bersih nyaman dan sarapannya enak,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bersih makanan enak petugas ramah,bersih makanan enak petugas ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
pelayanan n makanan nya smua bagus,pelayanan n makanan nya smua bagus,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
pelayanan ramah servis good harga standar,pelayanan ramah servis good harga standar,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
indah nya berbagi dalam suasana relevan dengan iklim,indah nya berbagi dalam suasana relevan dengan iklim,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
nyaman dan sangat dekat dengan pusat pembelanjaan,nyaman dan sangat dekat dengan pusat pembelanjaan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
kamar mewah dengan type yang saya boking,kamar mewah dengan type yang saya boking,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
mantaf pokoke uhuy dah kamar gede2,mantaf pokoke uhuy dah kamar gede2,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Kebersihan & Kenyamanan Kamar
tempat nya nyaman lokasi strategis,tempat nya nyaman lokasi strategis,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
hotel nya bagus bersih,hotel nya bagus bersih,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
tempatnya bersih strategis dan dekat kemana saja,tempatnya bersih strategis dan dekat kemana saja,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
kamar luas bersih dan nyaman,kamar luas bersih dan nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
lokasi strategis dan resepsionis nya ramah,lokasi strategis dan resepsionis nya ramah,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
kamar nyaman desain interiornya mantap,kamar nyaman desain interiornya mantap,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotel nerlokasi strategis dan bersih,hotel nerlokasi strategis dan bersih,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
dekat dengan pusat kuliner dan akses transportasi mudah,dekat dengan pusat kuliner dan akses transportasi mudah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
tempat nya enak buat istirahat,tempat nya enak buat istirahat,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
nyaman bersih tingkatkan trs dalam pelayanan,nyaman bersih tingkatkan trs dalam pelayanan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
bagus n nyaman lokasinya juga gampang dicari,bagus n nyaman lokasinya juga gampang dicari,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotel bermutu pelayanan mantaplah,hotel bermutu pelayanan mantaplah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
mbaknya ramah,mbaknya ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
pelayanan ramah makanan untuk sarapan,pelayanan ramah makanan untuk sarapan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
trmpatnya nyaman ditengah hiruk pikuk kendaraan dijakarta,trmpatnya nyaman ditengah hiruk pikuk kendaraan dijakarta,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
nyaman dekat sama tempat makan,nyaman dekat sama tempat makan,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
staff dan security nya ramah dan sangat membantu,staff dan security nya ramah dan sangat membantu,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
lokasi strategis bersih pelayanan mantab,lokasi strategis bersih pelayanan mantab,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
hotel ini sngat bagus nyaman,hotel ini sngat bagus nyaman,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
dipusat kota dan nyaman,dipusat kota dan nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bagus smua servicenya sangat membantu,bagus smua servicenya sangat membantu,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
makannya enak lokasi strategis,makannya enak lokasi strategis,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
hotel yang nyaman di tengah kota jakarta,hotel yang nyaman di tengah kota jakarta,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
kamar nya kecil,kamar nya kecil,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
terima kasih buat bapak soleh atas profesionalismenya,terima kasih buat bapak soleh atas profesionalismenya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
strategic hotel near sarinah plasa,strategic hotel near sarinah plasa,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
kamar nyaman dan dekat dari perkantoran,kamar nyaman dan dekat dari perkantoran,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
sangat cocok untuk bersantai,sangat cocok untuk bersantai,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
fasilitas lengkap viewnya lumayan,fasilitas lengkap viewnya lumayan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
parkiran sempit,parkiran sempit,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Lokasi & Akses Strategis
nginep disini lokasi strategis,nginep disini lokasi strategis,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
nyaman saat berbuka bersama keluarga,nyaman saat berbuka bersama keluarga,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bersih dan strategis di jantung ibukota,bersih dan strategis di jantung ibukota,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
mantab kekurangannya hanya tempat parkir,mantab kekurangannya hanya tempat parkir,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
kamar nya nyaman,kamar nya nyaman,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bersih dan nyaman free parkir motor,bersih dan nyaman free parkir motor,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
nyaman dan bersih,nyaman dan bersih,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
nyam sich hotelnya,nyam sich hotelnya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
tempat dan pelayanan keren dan memuaskan,tempat dan pelayanan keren dan memuaskan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kualitas Makanan & Restoran
hotelnya bagus sekali,hotelnya bagus sekali,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
nayaman bersih harga terjangkau,nayaman bersih harga terjangkau,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
nyaman banget tempatnya,nyaman banget tempatnya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
clean rooms akses dekat,clean rooms akses dekat,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bagus kamarnya,bagus kamarnya,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
sayang sarapannya kurang sedap,sayang sarapannya kurang sedap,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Kualitas Makanan & Restoran
mantap yaman pelayan untuk berduaan,mantap yaman pelayan untuk berduaan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
dekat dari pusat kota,dekat dari pusat kota,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
sarapannya enak t4 nyaman,sarapannya enak t4 nyaman,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
bagus bersih modern minimalist free wifi,bagus bersih modern minimalist free wifi,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
pelayanan dan kualitas sesuai harga ramah ramah,pelayanan dan kualitas sesuai harga ramah ramah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
hotel paling ramai di kunjungi,hotel paling ramai di kunjungi,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
bagus banget,bagus banget,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
padat,padat,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
recomend tapi relatif mahal jika dilihat sekelasnya,recomend tapi relatif mahal jika dilihat sekelasnya,3,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
sangat bagus pelayanan oke,sangat bagus pelayanan oke,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
tempat strategis ditengah kota jakarta,tempat strategis ditengah kota jakarta,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
dekat dengan kantor pusat pusat perbelanjaan,dekat dengan kantor pusat pusat perbelanjaan,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
oke banget,oke banget,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Harga & Value for Money
bagus hotelnya,bagus hotelnya,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
pelayanan memuaskan dan para pegawainya ramah dan baik,pelayanan memuaskan dan para pegawainya ramah dan baik,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Pelayanan Staf & Keramahan
oke lah,oke lah,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,negative,Harga & Value for Money
bagus hotelnya,bagus hotelnya,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
hotel nyaman dekat dengan kantor,hotel nyaman dekat dengan kantor,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
tempat yang nyaman pelayanan istimewa,tempat yang nyaman pelayanan istimewa,5,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Kebersihan & Kenyamanan Kamar
hotelnya bagus,hotelnya bagus,4,KOMPETITOR,Bintang 3,HolidayInnExpressJakartaWahidhasyim,positive,Lokasi & Akses Strategis
