"No","User Name","Review Count","Review Time","Rating","Review Text"
"110.","FUAD HILMY Fadlyllah","10","2025-06-05","5","Kamarnya nyaman dan luas serta bersih Layanannya baik dan proaktif Lokasinya strategis dekat simpang lima semarang Sarapan pagi lengkap ada espresso juga"
"111.","Diah Puspasari","4","2025-06-05","4","Kamarnya nyaman, toilet juga bagus untuk restoran kecil jd kurang nyaman saat ambil makanan & variasi makanan juga kurang variatif. Over all sih okey bwt nginep perjalanan dinas 👍🏻"
"112.","Agif 2015","11","2025-12-05","5","Nyaman bwt nginep apa lagi d suguhi dengan pemandangan kota Semarang d lantai 10"
"113.","putri setya risqi","9","2025-05-05","5","Saya menginap satu malam di hotel ini. Hotelnya tidak begitu besar, tp lokasi sangat strategis, pelayanannya cukup ramah. Proses checkin juga cepat saya datang di jam 12 saat itu pdhl jadwal check in jam 2 siang, tp diizinkan Karna kamar sudah ready. Saya request kamar sebelahan Karna dikamar sebelah ada orang tua yg lansia yg bs cepat di kontrol, Alhamdulillah di usahakan. Makanannya enak semua. Dan cukup bervariasi. Hanya saja di kamar saya tidak ada vitrase sehingga gordyn harus selalu ditutup karena panas. Dan ruangan agak sedikit bau lembab. Parkiran terbatas, tapi security sangat haelpfull. Hotel ini cocok utk anda yg ingin transit dalam perjalanan, tp kalau untuk holiday sepertinya masih banyak hotel lain yg lebih worthed."
"114.","Wina Causal","2","2025-12-05","5","Tempat nyaman strategis, pelayanan sangat baik sarapan juga 👍👍"
"115.","Happy Dama","360","2025-06-05","5","Salah satu hotel favorit krn lokasi dan fasilitasnya. Staf ramah dan helpful. Kamar favorit di high floor & corner. Keluar kamar bisa langsung ngintip view dari jendela lorong. Kamar cukup luas dan bersih. Menu breakfast cukup variatif, namun kali ini (Mei2025) egg-station tdk berfungsi seperti biasa. Staff terlihat kewalahan."
"116.","adi mulya setiadi","54","2025-06-05","5","Lokasi strategis, kamar oke sesuai budgetnya, sarapannya enak. Pas dateng parkiran full. Di atur valet mobil kita jadi ga pusing. Bisa jadi pilihan kalo cari hotel yg rasa masakannya oke."
"117.","dessert soul","1","2025-11-05","5","pelayanannya bagus, ramah jugaa. sarapannya enakk👍🏻👍🏻 …"
"118.","Franky Sulistiono","208","2025-12-05","5","Hotel tengah kota, service memuaskan , ke sini dalam rangka kunjungan bisnis"
"119.","Muhammad Ali","1","2025-11-05","5","lokasi nyaman dan pelayanannya cukup memuaskan, pelayanan kita dengan beny yg luar biasa 👍🙏🏻"
"120.","andy wijaya","32","2025-06-05","5","Lokasinya sangat dekat dengan simpanglima. Kamar cukup bersih. Pelayanan oke banget. View dari kamar lumayan bagus. Menu sarapan juga cukup lengkap👌"
"121.","Chandra Maulana","75","2025-10-05","5","Lokasi sgt strategis, cuma jalan kaki ke sp 5 dan lawang sewu. 10 menit ke kota lama."
"122.","Farras Edmodo","3","2025-12-05","5","Pengalaman yang sangat baik menginap di holiday inn express Semarang. Pelayanan baik dan memuaskan"
"123.","arnian ardiyono","2","2025-12-05","5","Bagus hotelnya, jenis makanannya aja kurang banyak.."
"124.","Mochammad Irfan Baihaqi","8","2025-09-05","5","Kamar ok luas dan bersih. Sarapan jg ok terutama nasgor nya. Gud"
"125.","Rangga Ibrahim","11","2025-11-05","5","kamar nyaman, helpfull, sarapan enak, semua staff ramah"
"126.","Oki Rinenggo Basuki","2","2025-07-05","5","Hotelnya nyaman ,tempatnya jg strategis dekat pusat kota,..pelayanan jg baik dn ramah."
"127.","Maika Afrianto","1","2025-08-05","4","Sangat menarik tetapi masih terdapat kekurangan seperti AC kamar yang bocor, sisanya sangat ok"
"128.","Kris Witjaksono","8","2025-07-05","5","Seru, nginep di sini…karena pakai point IHG. Dan disambut sangat ramah di resepsionis. Sedikit yang perlu diperhatikan jika membawa mbil, parkirnya sedikit challenge. Anything but great!"
"129.","Anny Saragih","18","2025-12-22","5","Kamarnya enak, nyaman, makanannya enak, mantabb.."
"130.","Arif K","3","2025-12-05","5","Kamar bersih, pelayanan baik, dan sarapannya enak."
"131.","Papa Jalan Jalan","88","2025-05-05","4","Room bagus, luas dan dapat posisi city view. Sayang beberapa peralatan makan kotor bercak air dan debu, pelayan bagian resto sedikit sepertinya. Namun dekat dengan simpang 5. Best kalo lokasi."
"132.","Bagas Abyasa","1","2025-12-08","5","Rara sangat ramah, pelayanan nya cepat dan tempat nya juga bersih. Overall oke lah"
"133.","Hasanuddin","96","2025-08-05","5","Bagus..dekat sekitar 200 meter dari simpang lima..sayang dikamar tidak ada penunjuk arah kiblat..."
"134.","Keviano Loandra","3","2025-07-05","1","pelayanan sangat tidak bagus dapat kamar 502 sangat panas ac tidak berfungsi apa tidak ada pengecekan sebelumnya komplain ke resepsionis cuma dapat kata terima kasih....tolong itu di perbaiki pelayanan masnya resepsionis yg jaga tgl 8 jun 25 jam 8 pagi"
"135.","Miko Herdian","27","2025-12-05","4","Cukup nyaman dan tenang, dekat dengan pusat kota juga dan akses untuk kemana-mana mudah"
"136.","Natasia Putri","1","2025-10-05","5","pengalaman yang luar biasa tidak bisa dicari di hotel lain. staff ramah, selalu membantu apapun yg dibutuhkan tamu. mau kemana mana juga stategis sukakkkkk😍😍😍😍😍😍😍😍😍😍😍😍😍"
"137.","Hanna Gunawan","37","2025-07-05","5","Salah satu hotel yang affordable di Semarang👍👍 Lokasinya di jalan besar Akses parkir valet apabila penuh Roomnya baru bagus bersih Vienya perkotaan semarang Pelayannya baik dan cepat Thankyou Holiday Inn😍"
"138.","Dhanial Iswanto","377","2025-09-05","5","Berada di tengah kota, dengan pelayanan yang baik dari para staf. Sarapan cukup lengkap dengan berbagai pilihan menu."
"139.","Emilda Ramdhika","4","2025-08-05","5","room nya sangat nyaman, semua lengkap, pelayanan baik, lokasi sangat strategis"
"140.","Yuliana Safitri","5","2025-10-05","5","Kamar bersih nyaman Pelayanan terbaik dan ramah dari Bu Naida"
"141.","Eko","58","2025-07-05","5","Mau nginep lagi disini kalo nanti ke Semarang, staff nya ramah semua, makanan enak walaupun sederhana, lokasi mudah dijangkau, ukuran kamar juga pas, air oke. Terima kasih team Holiday Inn untuk hospitalitynya 🙏🏻"
"142.","Hanum Adisty","6","2025-11-05","5","Hotel & pelayanannya sangat baik sekalii lokasinya juga sangat strategis"
"143.","Ivan M. Kariadi","241","2025-12-15","4","Kamarnya mewah dan bagus dalamnya, kamar mandi juga luas."
"144.","Irma Rodiawati","1","2025-12-05","5","Hotel pelayanannya bagus,lokasinya strategis mudah diakses"
"145.","Dian Aji","3","2025-11-05","5","Lokasi strategis dipusat kota semarang, bisa jadi pilihan untuk menginap di pusat semarang."
"146.","Fauzi Sadillah","1","2025-11-05","5","Tempat nya strategis Sarapannya enak Gampang akses kendaraan"
"147.","Puji Dzakira","2","2025-12-05","5","Memuaskan & menyenangkan, pengen datang & menginap kembali lagi kesini"
"148.","Novel Aji wijaya","2","2025-08-05","5","Pelayanan dan hotel yang sangat rekomendasi semua fasilitas nya lekap dan semua karwan yang sangat rama"
"149.","strawchezee","9","2025-04-05","2","not worth the price 1. Closet kamar mandi airnya kecil gabisa buat cebok. 2. Kiblat di taruh di laci, siapa yg ngeh?. 3.PARKIRAN SUSAH trs Valet nunggu lama bgt kasian security nya harus handle banyak mobil. Harusnya ada staff Khusus handle antrian mobil dan yang ngambil mobil ((wasting time)). even the other customer marah2 ke security karena hal ini, harusnya bisa di perbaiki sistem nya 3. Gada bel kamar ((untuk hotel seharga ini harusnya adaa)) 4. untuk seharga hotel ini harusnya dapet service (ini self service, bawa2 troli) 5. SPREI KOTOR. 6. LT 5 katanya city view, apaan genteng? 7. Lift lama bgt ya ampunnnn susah"
"150.","Tessa Taufik","1","2025-10-05","5","Aman kok dan bagus. Jamu , bubur ketan hitam tidak ada. Perkiraan Bawah kotor."
"151.","Syaefulloh Syarif","15","2025-12-05","5","Kamar ok. Bagus bersih. Sarapan enak dan bervariasi."
"152.","Ghaizani Hanan nazifah","4","2025-09-05","5","Kamar bersih dan nyaman, lokasi strategis dekat simpang lima dan di tengah kota"
"153.","Vebri Rahmawandi","9","2025-12-05","5","Hotel strategis, kamar nyaman dan sarapan juga enak"
"154.","bangkit.bayuaji kit","5","2025-06-05","5","Hotel dg suasana yg sangat nyaman, kamar bersih, lokasi strategis dan dekat dengan pusat kota. Brrakfast cukup beragam hanya saja perlu di tingkatkan variasi makanannya."
"155.","Gayatri Inersia","1","2025-09-05","5","lokasi yang dekat dengan Simpang Lima memungkinkan akses kemana saja lebih dekat. kamarnya juga luas dan nyaman"
"156.","Yahya Adi Putra","52","2025-08-05","5","Menginap dari hari senin-kamis, servicenya excellent, lokasinya strategis dekat simpang lima, dekat dengan kuliner khas semarang 👍🏻"
"157.","Aditya Eka Tama","24","2025-02-05","2","Pertama Kalinya setelah ribuan reservasi hotel, Saya emosi di receptionist hotel. Dimulai dari Saya Check in pukul 11.30 WIB. Check in sudah selesai dilakukan tetapi kamar belum siap dan itu wajar karena biasa siap nya setelah jam 1 siang. It's no problem. Saya titip 3 koper dan Saya pun keluar hotel dan kembali pukul 13.47, yang saya pikir semua sudah siap. Sampai receptionist lantai 2. Terdapat crowded sampai antrian saya pun direbut 1 customer lain, saya meliat dia bukan mau check in tapi ada hal yang mau dia tanyakan atau komplain. OK saya biarkan.. mungkin urgent juga. Karena saya urgent juga untuk mengambil koper karena di dalamnya ada peralatan dan obat anak umur 3 tahun, saya ke receptionist sebelahnya karena hanya handling check in. Saya tunggu berdiri di bagian kosong antrian.. sofa juga penuh. Harapan saya, saya ditanya ada yang bisa dibantu pak?.. Karena saya hanya mau serahin kertas untuk mengambil koper saya yang berisi perlengkapan anak dan saya pikir tidak sampai 10 detik. Yang terjadi Saya tidak diperhatikan sama sekali alih - alih menanyakan keperluan Saya apa. Padahal ada lumayan jeda waktu customer saat mengisi form. Se saklek itu kah di Holiday Inn? Kalau dikoper obat penting, apa menyuruh Saya meninggal di tempat atau pingsan dulu? Atau ternyata orang cuman mau tanya toilet apa kudu antrian juga? Yang ada saya juga dikira customer lain juga mau check inn gegara berdiri lama. C'mon.. jangan lah KAKU seperti itu, apalagi Saya bukan Check in tapi hanya ingin ambil koper. Takutnya kalau saya ambil kopernya langsung dikira pencuri.. hanya 3 detik loh menanyakan keperluan customer. Kalau saya ternyata mau check in, silahkan usir saya kembali ke antrian Ini kan Gak.. 2. Saat customer sudah pergi lalu saya bilang.. (Itupun saya yakin banyak yang mengira dan pasti mengira saya mau serobot antrian check in yang padahal jika di handling receptionist gk sampai 10 detik kok dan saya juga bisa ambil koper sendiri. Hanya semacam IZIN) Saya mau serahin kertas buat ambil koper Dijawab Sebentar dulu ya pak Duh mba.. Mba nya tinggal ambil kertas itu dan Saya ambil koper selesai dalam waktu 7 detik. Saya urgent karena ada peralatan anak dan obat obatan disana. 3. Sudah kesal, makanya saya pancing oh ini kunci kamar nya belum ada juga ya padahal saya sudah check in dari jam 11.30. Sengaja biar customer lain dengar bahwa sudah check in duluan dari mereka semua.. dan jika handling nya bagus.. gk sampai 20 detik kok untuk kasih koper dan kasih kunci kamar Saya nya. Receptionist banyak wanita itu karena wanita lebih bagus multitasking kan? Saya pun sadar diri, jika keperluan saya check in yang memakan waktu. Saya gk akan juga berdiri disamping customer lain biar dapat notice dari receptionist nya. 4. Lalu si receptionist mba A nyolek receptionist mba B. Dan mba B bilang nanti dulu. OK.. saya mundur nunggu lagi daripada lebih rame dan emosi. Saya tunggu sampai si mba B selesai dengan handling customer lain (receptionist ini yang layanin saya check in). Lalu selesai, saya sengaja diam. Apa saya dipanggil atau tidak.. eh ternyata tidak dan orang yg baru keluar dari lift malah dia layanin. Saya emosi dan datang ke dia dan enteng bilang saya layanin bapak ini dulu.. ya saya bilang saya daritadi duluan antri datang tapi gk dilayanin? Apalagi status saya sudah check in dan hanya perlu kunci kamar. Gk sampai 20 detik handling saya. Ampun dah."
"158.","Aris Rahman","60","2025-01-05","4","Lokasi sangat strategis dekat banget dgn Simpang Lima, saya check in jam 1 dini hari no problem. Kamar bersih, ada 2 kursi di dalam kamar, sarapan enak bervariasi. Yang kurang menurut saya ketika masuk lorong agak pengap, sepertinya AC nya tidak menyala dan di dalam kamar tidak ada penunjuk arah kiblat"
"159.","Murfida Yanti","193","2025-10-05","5","Menyenangkan, dekat kemana2 mudah dijangkau dg trabsportasi Saran buat sarapan di selingi dg nakanan tradisional"
"160.","Andre Iman Kusuma","15","2025-01-05","4","Kamar & kamar mandi bersih, perlengkapan toilet & kopi, teh tiap hari diisi serta kamar dibersihkan. Namun perlu ditingkatkan untuk kebersihan sofa dan kursi yg bernoda, serta penggantian sarung bantal & handuk yg sudah tidak putih lagi. Breakfast dengan menu yg sederhana, seperti nasi ayam semarang, nasi goreng, mie goreng, beberapa lauk, bubur serta roti panggang & kopi. Untuk rasa standar, bumbu kurang mantap. Ada fasilitas self service laundry 24 jam, dengan membayar Rp. 45.000 untuk cuci & drying. Tersedia meja setrika juga. Seperti laundry coin namun koin sdh tdk ada, jadi harus minta bantuan staff hotel untuk mengaktifkan mesin."
"161.","Retno Widayati","1","2025-07-05","5","Lokasi strategis, Nyaman, pelayanan ramah, makanan enak, next insyaallah bakal cek in di in holiday lagi"
"162.","Jose Rizal HS","1","2025-07-05","5","Heaternya sebaiknya diganti dgn yg lbh estetik. Untuk toilet mungkin perlu dicek selalu makanan mungkin hrs lbh fariativ yaa"
"163.","Setyo","105","2025-05-05","4","Datang sebelum jam 1 bisa early check in. Resepsionis mbak Zilla sangat membantu dan ramah. Tempat strategis di pusat kota. Sayang sarapannya jam 8 sudah banyak yang habis. Lama refill nya. Gak ada egg corner."
"164.","Sesilia Putri Kerja","1","2025-12-05","5","Gym 24 jam mantapp Makanan enak enak Kamar nyamb"
"165.","Lucas Heriyanto","9","2025-01-05","5","Staf di hotel ini sangat ramah dan membantu selama kami menginap. Kamar-kamarnya sangat bersih dan nyaman. Kami juga menikmati sarapan lezat dan banyak pilihan. Yang terpenting adalah lokasinya sangat strategis ada dipusat kota, cukup jalan kaki ke Simpang Lima dan Mall Ciputra."
"166.","Ayu Nurhasanah","37","2025-05-05","4","Menginap disini cuma transit tapi emang sekalian liburan. Cuma salah pesan hotel. Karena hotel ini cocoknya untuk bisnis cuma numpang tidur saja. Soalnya tidak ada fasilitas apapun. Tidak ada kolam renang dll. Parkiranpun sempit. Disini self service gt barang bawaan di bawa sendiri karena tidak ada yang bantu cm ada security tugasnya ngatur parkir. Tidak cocok untuk saya yang suka bawa barang banyak karena akan repot banget. Untuk makanan apalagi padahal saat hari libur tapi breakfastnya sangat amat tidak bervariasi sedikit bgt tenan/hidangan tambahanya cuma ada egg corner dan gorengan aja. Dan karyawan nya sangat2 amat tidak helpfull aneh bgt apa2 sendiri refilnya juga lama."
"167.","ravio andika","5","2025-09-05","5","Tempat menginap yg nyaman dan tenang dengan akses di tengah kota sehingga memudahkan"
"168.","madalena adiyan","7","2025-11-05","5","Pelayanan bagus dan ramah, fasilitas sesuai dengan ekspektasi. Terima kasih"
"169.","Wildan Nagib","1","2025-11-05","5","Hotel yang sangat nyaman untuk menginap dan lokasi strategis"
"170.","Havid Lutvi","4","2025-12-15","5","pelayanan ramah, suasana nyaman, makanan baik"
"171.","Senyaman Coffe eatery","5","2025-11-05","5","Bisa d tambah dessertnya seperti jajan pasar atau cake atau puding. Kurang pilihan dessertnya."
"172.","Laura Silvi","26","2025-06-05","5","•Room nyaman, affordable, bersih worth it to stay •Resepsionis ramah dan benar2 memastikan kenyamanan tamu •HK gercep minta extra mineral dan mukena langsung diantar tanpa menunggu lama •F&B, resto bersih, menu lengkap dan enak semua •Valet ramah gercep melayani tamu dengan baik Next time bakalan kesini lagi👌"
"173.","faqih","12","2025-06-05","5","Untuk tempat sangat strategis, kamar hotel sangat nyaman, dan makan juga enak. Stafnya ramah-ramah. Hotel ini sangat direkomendasikan"
"174.","Cua Cantik","2","2025-05-05","1","Hotelnya siii bagus. Tapi untuk kamar mandi di basement khususnya untuk para driver ....NGERIIIII. Bauk pesing, kotor, gk terawat. Klo mobil tamu parkir depan kamar mandi siap2 muntah krna pesing bnget. Untuk driver luar provinsi atau kota, klo numpang ke kamar mandinya. Ya nangis liat kamar mandinya. Saking joroknya Maklum driver kan rendahan. Jadi kamar mandi basement pun di buat rendahan juga."
