User Name,Review Count,Rating,Review Text
benks,4,5,kamar sangat aman alhamdulillah bfast enak semua ac gada kendala thnks april akan balik sini lagi
wahyu wardhana,1,5,pelayanan mas adit sangat membantu mengambilkan makanan dan minuman di rustik restoran yang tentunya rasanya enak enak semua
Arini Ariawan,35,5,pengalaman menginap yang menyenangkan kamar bersih dng fasilitas smart room keramahan petugas juga top
Griya Antasari,6,5,hotel nyaman mewah dan breakfastnya mantap mesti coba kalau lagi di jogja pelayananya sangat ramah terutama sama jeng arvel cantik di rustic resto nya makanan berlimpah
Kurniawan Risky,3,5,sangat memuaskan dengan kenyamanan ekstra dan makananya enak tempatnya nyaman poll privat gym tersedia the best
Bayu Zzzt,1,5,hotel sangat nyaman sarapan enak tempatnya nyaman dekat dengan tugu jogja jalan2 jg nyaman petugas resto nya juga ramah untuk kak titus dan kak walody terimakasih
Helmi Mahendra,5,5,makan di restoran hotel ini bikin betah makanannya enak banyak variasi dan suasana santai special thanks untuk mbak fina yang super friendly selalu senyum dan cepat tanggap
Kokok Rahmanda,9,5,1 pelayanan dan fasilitas yang prima dan memberikan rasa kenyamanan bagi tamu 2 menu breakfast lunch dan dinnernya memanjakan lidah 3 penyampaian safety induction di awal event di ruang ruang meeting room melengkapi rasa aman dan nyaman serta kepastian perlindungan yang diberikan oleh management sebagai mitigasi dan kesiapsiagaan dalam menghadapi bahaya tepat dan saya mengapresiasi bahwa harper berpartisipasi dalam mainstream pengurangan risiko bencana
V. Listanto,23,5,menyenangkan sekali mendapatkan kesempatan untuk menginap di sini mukai dari kamar sudah dengan google smart assistant mematikan dan menyalakan lampu hanya dengan voice command seru sih sarapan juga menyenangkan staffnya sangat helpful ya saat kami datang dengan infant mereka tanggap menawarkan untuk mengambilkan minuman beberapa staff kitchen dengan sangat ramah menawarkan kami beberapa menu baru hasil inovasi mereka kami mencoba es wedang telang dengan lemon tang manisnya menurut kami saat tidak over kami juga coba kreasi makanan dari tofu dengan saus mentai mantap terima kasih sudah menawarkan ke kami vendi dan vina sukses selalu
KT budiluhur,1,5,kamar super bersih tidak ada masalah ac pun dingin banget overall rekomend kalau untuk berlibur soalnya dekat kalau mau kemana kemanaa terimakasih pak wahyu dan mb april
Muhammad Habibil,1,5,luar biasa pertama masuk dsambut dengan welcome drink dan snack yang banyak bisa take away welcome drink kaya hahh di sediakan gelas plastik untuk tamu take away saya disini ikut acara meeting semua bagus wifi juga kenceng sarapan enak dan lengkap jajanan pasarnya oke receptionist membantu check masuk ramahh di kasih upgrade ke family kamarnya dan gratis terimakasih mb april
ayu setyaningrum,2,5,lokasi hotel sangat strategis deket dengan tugu jogja dan pusat oleh2 tinggal jalan kaki ajaa dari hotel oke banget buat meeting dihotel ini stafnya juga membantu dan ramah sekali ya mba arvel
Miftakhul Jannah [FV 2025],1,5,saat pertama kali masuk hotel ini kesannya mewah tempatnya bersih wangi dan suasananya nyaman petugas di resepsionis juga ramah fasilitas sangat lengkap dan bagus
Lucky Strike,26,5,hotel ini sangat luar biasa saya baru pertama menginap di hotel ini di antara beberapa hotel yang pernah kami kunjungi baru kali ini saya merasa lebih nyaman tidur lelap pelayanan rama tamah bersih di kamar ada smart roomnya juga semua sudah serba modern dan canggih restorannya juga besar bersih dan menu yang komplit enak dan fress walaupun di menu nasgor ketika saya makan makrek termakan krikil membuat gigi ngilu tapi tidak masalah namanya juga kerikil nyelip di beras ketika dimasak jadi tidak ketahuan semua menu yang saya makan enak kemarin yang pesan rekan saya tgl 18 09 2025 di lantai 6 no 615 andai besuk liburan lagi masih kepingin menginap di hotel ini kembali semoga tetap baik dan sukses buat semuanya
Vermanila Adila,5,5,hotel nya bagus banget jempol 5 kamarnya nyaman bersih petugas ramah semua makanan enak banget next bisa kesini lagi
Wanda Faradilla,1,5,enak menu makan siangnya pelayanannya juga ramah banget dibantu sama mba arvel thanks a lot mba arvel
sehat kurniawan,31,5,kamar hotel bagus makanan di reso juga banyak variasi dan enak akan kembali lagi kesini nanti lian sebagai waiters di resto sangat ramah
Muhammad Aziz Azhari,3,5,hotel nya bagus lobinya ada mesin kopi dan sofa yang sangat nyaman resto nya luas dan makanannya enak semua
Mahmud Saifuddin,3,5,hotel yang super nyaman baik dari kamar ya g bersih maupun pelayanan yang super ramah bersama mas titus dan mb walody terima kasih sangat recommended
Dian Qurrotu Ayunin,1,5,pengalaman pertama kali staycation disini pelayanan mas2 dan mbaknya ramah tamah murah senyum pol kamar bersih luas dan harum ac dingin menu makanan yang sangat banyak dan enak insyaallah klo jalan2 ke diy mau mampir sini lagi
Ambar Agung,6,5,overall amaan banget snack snack free semuaa terima kasih atas bantuanya april dan team
Fenny Lala,10,5,service and all oke banget deh kiri kanan keluar hotel ada jajanan disepanjang jalan jadi bisa jalan2 deh
aries dwianto,2,5,makanannya enak pelayanan bagus dan komunikasi atas nama mas fendi bagus kamar hotel bagus sekali mantap
Rifqi Nashir Alaudin27,2,5,hotel ini letak nya strategis karena terletak di tengah kota tepatnya dekat tugu jogja hotel nya bagus kamar nya juga bagus pelayanannya sangat baik dan ramah untuk fasilitasnya juga sangat lengkap dan harganya terjangkau sehingga sangat rekomended untuk di sewa
diskha isabella,1,5,kamarnya super duper nyaman tidak ada kendala ballroom luas sarapan oke kamar nyaman bersih kolam renang dan gym tersedia semuanya oke next akan kesini lagi thks kak april
Dzulfikar AT,9,5,breakfast nya enak menunya bervariasi terimakasih pelayanan bagus terimakasih mba vina dan biyan dari kitchen
Ika Sartika,2,5,kamar oke dan nyaman sekali bersih sarapannya juga banyak bermacam macam dan enak enak pelayanannya sangat ramah isma
Irawati Nur Utami,2,5,lokasi strategis di tengah kota dekat ke malioboro stasiun tugu dan tugu 0 kota jogja fasilitas dan layanan memuaskan kamar bersih
Ishwari Dyah Arianti,1,5,overall aman thank you team fo sudah dj upgrade check masuk sangat cepat
Asni Deasy,1,5,hotel nyaman pelayanan luar biasa kmrn event dihandle mas fendi pelayanannya cekatan sukses yaa
iin karnia,4,5,pelayanan super ramah makanan disini juga sangat enak apalagi nasi goreng nya untuk tempatnya juga sangat nyaman
febri hernanto,3,5,tempat yang nyaman untuk menginap bareng keluarga maupun teman dan pasangan sudah cukup baik dan dapat dipertahankan
Riana Mulia Devi,2,5,makanan menu variasi enak dan nyaman dibantu pelayanan sama mas fendy
bagus ari Sugiarto,51,5,lokasi strategis pelayanan ramah bintang 5 saya akan kembali menginap nanti
meta indah,3,5,kamar nyaman fasilitas oke sarapan enak dan free minibar staff ramah dan siap membantu
Mujito Mujito,2,4,untuk room bagus tetapi kurang nyaman untuk mengerkan pekerjaan karena kurang leluasa untuk di resto sangat bagus pelayanan atas nama arvel ramah komunikatif dan murah senyum
Puji Sedya Utami,2,5,terimakasih chef anas haryanto dessertnya memberi tambahan semangat buat kami manis semanis sambutan seluruh staf hotelnya
Terpungkang di longkoang,1,5,waktu nginap di sini sempat dikasih info sama kak april kalau di sini sudah ada tempat gym jadi bisa olahraga tanpa harus keluar hotel bener² rekomen
Kelsey Houston,1,5,pengalaman menginap di harper malioboro sangat menyenangkan proses check masuk smooth berkat bantuan kak april yang ramah dan sigap kamar nyaman fasilitas lengkap dan sudah tersedia tempat gym yang bersih senangnya lagi kami juga diberikan compliment snack di dalam kamar recommended banget buat yang cari hotel nyaman di pusat kota
Alif dan Kyoga,2,5,saya paling suka di sini yaitu pelayanannya hospitality nya cukup baik setara hotel bintang 4 pada umumnya apalagi letak hotel nya yang bisa di bilang cukup strategis baik secara geografis dan letaknya di kota yang paling saya suka akses ke tempat wisata seperti malioboro dan mungkin mall terdekat jadi jalan jalan enak view nya bagus apalagi disambut oleh pemandangan kota yogyakarta untuk saran nya terutama kamar nya masih ada kekurangan saat saya tidur di kasur ada kotoran partikel debu yang saya rasa cukup menganggu saran saya jika ada budget lebih bisa kamar nya sebersih mungkin ya terima kasih
wahyu kusumanto,2,5,sangat nyaman cozy friendly air strategis dekat untuk enjoy malbor n sekitarnya nice hospitality
Rey Carpenter,1,5,pelayanannya sangat baik dan ramah kamarnya sangat bersih dan terlihat rapi makanannya juga sangat enak dan rempahnya sangat saat tidak ada yang kurang
Rizka,6,1,security shift jam 20 00 tanggal 3 okt 2025 jaga di parkir lobby deket pos payah banget service sangat mengecewakan parkir space terbatas ngga bisa ngelola bukannya ngasih solusi malah kaya ngusir
kzhnaa afksk,1,5,alhamdulillah nyaman banget disini semua staff ramah termasuk kk april bantu kami saat kesusahan kami meeting dan ambil kamar juga oke semua aspek haha bakal balik sini lagi
ael beey,1,5,hotel yang bener bener manjain tamu kemana mana juga deket di rekomendasikan gudeg oleh mb april pelayanan bagus staff ramah ramah aman
Rahayu Putri,9,5,makanan enak semua good job chef okky dan pelayanan dari kak fina
29 RANGGA ANDIKA DIO DAVANANTA,1,5,mas ari untuk hotel harper ini menunjukkan kita bagaimana sih cara memakan makanan cara duduk dan lain sebagainya dan juga di hotel herper ini sayang bagus sekali dalam penjelasan materi tentang tebel mener serta juga dalam melakukan pelayanan kepada para tamu
amilia wong,1,5,happy banget stay di harper minibarnya free dan welcome drink di sediakan 24 jam terimakasih kk april kk rare kk vento
Ahmad suteja,1,5,kamar nyaman aman enak sarapan cukup lengkap di handle oleh mas fauzan di receptionist dengan sangat baik dan mantap
Safannuari Dabu Malantik,29,5,salah satu lokasi terbaik untuk melangsungkan acara pernikahan dll fnb enak mantab matur nuwun pak angga dan tim sudah memberikan sajian yang luar biasa kamar nyaman lingkungan menyenangkan
Ninda Ayu Narassati,8,5,tempatnya strategis dekat stasiun yogyakarta kamarnya enak bersih rapi sudah menerapkan smart home makanannya enak semua
Ananda Anggun Salsabila,1,5,saya mengikuti seminar dan hotel tour di hotel harper dan pengalamannya sangat menyenangkan ruang seminar nyaman dengan fasilitas yang lengkap dan staf hotel sigap serta profesional coffee break tersaji rapi dengan pilihan menu yang variatif dan dalam sesi tour kami diperlihatkan kamar kolam renang restoran dan ruang meeting hotel terlihat bersih modern dan nyaman lokasinya juga strategis dan mudah diakses meskipun tidak menginap kunjungan ini memberikan pengalaman yang positif hotel harper sangat cocok untuk acara bisnis pelatihan maupun kunjungan edukatif
Nurkhalishah Fitriyanih,2,5,pelayanan di harper oke banget di kulkas disediakan snack gitu sama breakfast nya juga enak dan mba chelsy pelayanan nya oke banget terimakasih harper atas 3 hari nya i ll be back
Yolanda Fitriana,4,5,selama meeting di hotel ini pelayanannya sangat ramah dan cepat jika dibutuhkan fasilitas lengkap menu makanan di restaurantnya juga enak terimakasih untuk mas lionel dan mas arma yang telah membantu proses acara rapat dari kantor pertamina patra niaga selama 3 hari ini
Anggita Mugiwardani,6,5,stay disini nyaman banget kamarnya bersih dan dingin akses ke malioboro juga deket kita jalan kaki sambil lihat kota jogja malam hari pasti kesini lagi kalau liburan ke jogja
Afrina Nur Laily,1,5,tempatnya nyaman makanannya enakk chef sama pelayanannya cantik dan ganteng trss ramah poll
Andre Putro,1,5,lokasi strategis pilhan makanan sarapan banyak pelayanan ramah sprt mba finna yang beda ada google smart room joss
fais nozawa,3,5,enak makanannya kamarnya luas dan dingin dekat malioboro dan tugu jogja
sukasukague 478,2,5,sumpah hotel ini ramah banget staff nya bener bener ramah cantik cantik excellent banget makanannya enak banget apa lagi cikhen katsunya ibu hrd nya juga beneran friendly banget semua tamu di sambut hangat chefnya juga sering nanya nanya enak tidak buat bahan evaluasi nya bener bener di perhatiin banget berasa balik kampung disambut hangat keluarga makasi harper sukses selalu semoga jaya terus di dunia hotelier
NASWA ZEIN QURROTUL AIN,1,5,makanan sangat enak terutama nasi goreng pelayanan ramah terimakasih mas fendy sudah menyapa
Nabila Khairina Hana,1,5,makanan nya enak pelayanan nya ramah dan cepat makasi mbak arvel
RINI PRATIWI SAHADATIN,3,5,abis perjalanan panjang disambut ramah sama kak april masuk kamar nyaman fasilitas oke banget bikin capek hilang seketika rasanya worth it
Aileen Ghifari,16,5,pelayanan dan menu makanannya cukup baik tadi dibantu dengan waiters mas vendi untuk mengambil menu
Evelynn,4,5,bagus pelayanannyaa buat staff yang namanya fina jugaa membantu sekali while breakfast
Ikhwanudin Andi,4,5,lokasi sangat dekat dengan tugu tinggal jalan saja sangat rekomended pelayanan juga oke sempet bingung terkait rute2 dijogja dibantu sama kak walody kak titus pokoknya sangat wort it
Donald Azwar,5,5,kamarnya bagus pelayanan memuaskan ramah banget termasuk di resto rustiknya keren top banged recommended hotel
Ichania Putri,1,5,makanannya enak pelayanannya ramah dan lokasi strategis cocok untuk yang ingin liburan ke jogja tapi ingin menginap di sekitar malioboro
Desty Anggraini,12,5,"Saya senang tinggal di sini di hotel ini, stafnya sangat ramah dan membantu sejak awal, check masuk cepat dan mudah, kamar saya bersih, nyaman, dan dihias dengan baik, tempat tidurnya empuk, dan saya punya semua yang saya perlukan, housekeeping menjaga kamar tetap segar setiap hari, sarapannya lezat, dengan banyak pilihan, saya sangat menikmati makan di sana setiap pagi, secara keseluruhan, saya sangat senang dengan masa menginap saya, saya ingin kembali lagi dan saya merekomendasikan hotel ini kepada orang lain"
Rossy Febriani,3,5,bagus hotelnya kamarnya nyaman menu restoran nya banyak bervariasi enak enak terimakasih mba fina pelayanannya sangat ramah
Dewi Kancana,2,5,makanan nya enak kamar bersih pelayanan nya oke ka chelsy sangat ramah
tiven ronikko,182,5,menginap di sini bersama keluarga saya tmptnya saat di tengah kota dekat stasiun tugu sarapannya lengkap variasinya kolam renangnya juga cocok untuk anak2 menyenangkan
Dedi Hantono,282,5,kamar sangat nyaman dan lokasi sangat strategis pelayanan staf sangat ramah terutama mbak rara dan mbak april dalam merespon kebutuhan tamu hotel
Zie S,5,5,enak cosannyah kamar mandinya dingin sangat enak pelayanannya ramah banget bingung nyari kamar mandi langsung ditanyain butuh bantuan tidak so act of service
Fitriani Kusumawati,11,5,pertama kali menginap di hotel ini kebetulan ada acara kantor pelayanannya disini sangat baik untuk fasilitas di kamar ruang kamar mandi handuk kecil di meja wastafel ada noda makanan yang di sajikan untuk rasa semuanya oke soto enak hanya untuk masukkan saja di ruang sholat mukena yang di sediakan untuk tamu mohon bisa di sediakan mukena yang lebih bagus dengan mukena seragam dari hotel supaya tidak hilang dipesankan mukena dengan tulisan bordir di bagian belakang next time klo ada liburan hotel ini bisa jadi yang masuk dalam daftar hotel berlibur bersama keluarga terimakasih untuk pelayanannya selama kami menginap di hotel ini
ceumomoy,342,5,terimakasih atas pelayanannya di harper pelayanan mantap kamar bersih dan nyaman fasilitas lengkap terimakasih mas nizam best sales ever
Agung Prayitno,11,5,pelayanan tempat makan nya sangat memuaskan saat sarapan saya dilayani oleh mbak fina waittres yang komunikatif terima kasih hotel harper malioboro yogyakarta sukses selalu untuk hotel harper yogyakarta
Krisno Sanjoyo,5,5,kamar yang bagus dan lokasi bf yang lezat dekat dengan tujuan mana pun masuk yogyakarta terima kasih mba arvel
Bu Ismi,1,5,k april rani dan sinta good job dpt rekomendasi dari temen tapi ternyata emang nyaman sekali bermalam disini semuanya oke ada gym dan pool untuk bersantai kamarnya pun oke yang tidak kalah dengan hotel lain breakfast super duper lengkap banget smpe bingung mo makan apa
Shinta Falla,3,5,enak breakfastnya bervariatif pelayanan team resto sangat ramah thanks mba arvel dan mba fina
Nurfadillah ramadhanii,1,5,check masuk di harper malioboro berjalan sangat smooth dibantu dengan ramah oleh kak april kamar nyaman bersih dan fasilitasnya lengkap senang sekali karena sudah tersedia gym dan ada compliment snack di dalam kamar pelayanan memuaskan cocok untuk liburan maupun perjalanan bisnis
Fera Belinda,3,5,room bersih makanan variatif jam 5 pagi sudah ready untuk breakfast lokasi dekat untuk jalan2 santai
Tisya Sadya,3,5,berulangkali saya datang kesini pelayanannya selalu oke tempatnya bersih dan ada fasilitas wifi gratis juga makanan nya juga enak tapi menurut saya es campur nya kurang manis
Irbah Hibatullah Kusuma Warna,4,5,seminggu nginep disini nyaman bgtt staff nya ramah dan helpful sekali kamar juga dirapikan tiap hari butuh setrika responnya sangat cepat dan diantar ke kamar dapat snack juga tiap hari yang pastinya beda menu sarapan yang beda jg tiap hari dan enak sekali pelayanan waktu breakfast jg sangat ramah dan banyak menawarkan berbagai menu kemudian diantar ke meja
Onna Sinaga,1,5,kamarnya nyaman makanannya enak mba ariel sangat ramah terimakasih
Yullianti Utami Putri,1,5,hotel yang menarik variasi makanannya banyak dan enak serta pelayanannya yang sangat membantu terutama untuk mba walody
Lina Dwi savitri,9,5,pelayanannya bagus makanannya enak semua hotelnya rapih bersih harum terutama pegawai atas nama kk vendi sigap ramah dengan tamu hotel good
Minarsih Aja,2,5,overall okey pelayanan bagus ramah ramah sangat di rekomendasikan untuk keluarga dan teman ac dingin banget kebersihan kamar oke free minibar toilet dan wastafel akan kesini lagi twrkmakasih kak april kak fauzan dan kak wahyu
yanuar rasha,1,5,terima kasih semua staff rustik sudah full service saat breakfast semua dilayani dengan ramah
tisya 11,1,5,seneng banget sama servis kak april saat masuk kamar langsung di berikan compliment snack dalam kamar rasanya disambut hangat
puri hariadi,226,5,layanan super sekali terimakasih mas rifki sudah banyak membantu semoga allah senantiasa melancarkan segala urusannya yang baik
Muhammad Arif Budiman,11,5,pertama nginep di harper langsung dapat upgrade kamar dari deluxe ke suite terima kasih banyak harper best semua pelayanannya super ramah makanannya banyak macam dan enak lokasinya strategis dekat dengan tugu jogja mau ke stasiun juga dekat banyak angkringan di sepanjang jalan depan hotel juga sekali lagi terima kasih harper jangan kapok bikin harga promo ya sering sering upgrade ke suite juga
Erwin Setyawan,5,5,kamar bersih layanan ramah lokasi sangat strategis dekat stasiun tugu dekat malioboro dan pusat keramaian lainnya
Ihsan Bahri,1,5,semua pelayanan oke terutama menu makan malamnya trimkasih buat servisnya mas oky
lindah wati,4,5,lunch hari ini enak menunya bervariasi juga pelayanan dengan mba arvel ramah full senyum wangi cantik membantu sekali sip banget harper
bambang utomo,6,5,bagus bersih dekat pusat kota sarapan oke menunya pelayanan team rustik ramah mas niko dan mba fina
M.Zidan Gunawan,9,5,hotel yang nyaman dan bersih staff nya ramah cocok untuk staycation di jogja
Melinda Tammy,7,5,first time stay disini staff nya ramah welcome drink nya banyak opsi nya good job bwt all staff terutama mas vento n mas titus
Maya Ardiana,2,5,acaranya good lancar service nya sangat memuaskan sarapan beragam enak dan bervariasi pelayanan juga bagus ramah kegiaatannya sangat menyenangkan untuk makanan nya all good gudeg nya sangat legit dan ramah pegawai nya dan tim restoran nya tempat nya bersih dah lokasi nya strategis
Dadio Pranoto,2,5,overall dinner malem ini aman sekali kamar oke banget selalu di harper kalau ke jogja terimakasih april atas bantuan event dan kamarnya
Angga Kusuma Wardhana,96,5,kamar harper suite sangat nyaman dengan connection room connecting door dengan kamar sebelah menjadikan sangat cocok untuk liburan keluarga fasilitas dan kualitas makanan yang sangat ramah di mulut dengan variasi makanan yang beragam citarasa jawa yang cukup kental dengan sajian khas jogja yang sangat memanjakan keramahan para staf sangat membantu selama menginap di harper jogja next akan kembali lagi ke harper
Dapur Syifa,3,5,sarapan nya enak khusus nya nasi gorengnya wajib coba pelayanannya excellent khususnya dengan mb arvel mksh
Nia Husniyah,11,5,lokasinya strategis dekat dengan tugu jogja kamarnya bersih nyaman dan desain interiornya modern pelayanan staf sangat ramah dan responsif sangat direkomendasikan untuk yang cari hotel nyaman dengan pelayanan bintang lima tapi harga tetap bersahabat
haryo purwono,41,5,tempat nya adem banyak fasilitas nya sarapan nya juga enak buka sampai sampai jam 11 siang
Maunpereira Monteiro,2,5,makanannya enak dan pelayananya menyenangkan tadi milonya habis petugasnya langsung tanggap dan segera mengisinya dan tak lupa suasanannya menyenangkan dan menenangkan
Jessica Paraisu,17,5,pelayanan kak fina dan kak maya sudah sangat baik tingkatkan dan terus semangat untuk makanan sudah baik
iyushar Saputra,1,5,fasilitas luar biasa nyaman fasilitas tv oke banget pelayanan resepsionis om dimas oke banget informatif n nyaman
Dewi Nabila,5,5,dekat dengan malioboro bolak balik stay sini pelayanan staff especially mbak isma terbaik banget makanan sarapan enak semua huhuhu best pokoknya
nabila putri,1,5,makanan nya enak mantap pelayanan nya jg dpt yang baik dari mba arvell
Efrina Efrina,9,5,salah satu hotel terbaik di jogya beberapa kelebihannya diantara lokasi cukup jalan kaki ke malioboro makanannya beragam ada family room dan pelayanannya cepat mgkn karena di daerah wisata breakfast bisa dimulai lebih awal yaitu jam 5 dimana biasanya hotel jam 6 mulainya breakfast jam 5 msh sepi tapi semua makanan sudah ada sama seperti di jam2 yang lain ada mie corner yang jadi kesukaan anak2 dan minuman tradisional jamu2an servicenya bagus ketika ada kendala di kamar langsung diselesaikan oh ya fasilitas kamarnya sudah terhubung ke google jadi untuk bbrp fasilitas pakai google
Moms Rararere,2,5,untuk wahana anak2 sngat cocok untuk liburan klrga lebih memilih ke sini saat weekday biar lebih menikmati
Fidya Opi,5,5,pelayananyaa sudah oke banget makananya enak kamar nyaa oke wangi sejauh ini fasilitasnya nyaman dan oke
Raisya Putri Ziad Sakti,5,5,kamarnya nyaman pelayanannya baik pegawai ramah ramah mba fina dalam melayani sangat baik
Alia Nikitasafitri,2,5,fasilitas yang disediakan banyak jenisnya kemudian antara ruang smoking dan non smoking disendirikan kemudian terdapat sanksi apabila melanggar peraturan smoking di area non smoking jadinya mantap banget jadi nyaman untuk menginap di hotelnya kemudian karyawan nya ramah ramah kemudian terdapat kamar untuk family dan non family
Ade Yayan,3,5,pelayanan di tempat sangat memuaskan khususnya teruntuk waiters fina yang sangat sopan ramah murah senyum sigap fleksibel dalam melayani pelanggan semangat buat waiters fina
Nanda Rian,8,5,bagus dan memuaskan meeting room bagus makanan enak pelayanan staff atas nama onel sangat baik ramah dan membantu terima kasih harper
Nasrilia Rahmadina,62,5,favorit hotel di jogja semuanya excellent ditambah ada kopi cosan n kalau laper tinggal ke roaster n bear
Muhammad Haekal Habibie,11,5,terima kasih harper hotel pelayanan terbaik sarapannya banyak dan enak terima kasih mbak lian atas pelayanan prima nya
Ayu,6,5,mantaapp pelayanan joss terutama kak arfel yang sudah membantu dan melayani di resto terima kasih
AnggitaMayang Safhira,12,5,nyaman enak disini makanannya jg enak sedep pelayanan semua oke respsionis satpam dan pelayannya ramah baik ada mba fina dll
Andeska Gladiaventa,4,5,kamar okee pelayanan oke semua ramah kepada tamu dan sangat membantu sekali bagi tamu yang datang
Fandy Wibowo,1,5,acaranya good lancar service nya sangat memuaskangudegnya sgt enak legit dan ramah ramah pegawainyatempatnya bersih lokasi strategis kamar nyaman makanan sangat enak pelayanan sangat ramah tim rustik tim restoran
Fathi Mufid,1,5,oke banget semuanya di resto pelayanan dari mbak arvel maksimal makanan enak2
Ully Thea,1,5,pelayanan nya ramah dan quick respon hotel nya nyaman sarapannya enak dan banyak pilihan dari western dan tradisional semuanya lengkap terimakasih untuk mas gilang dan vanda dari team kitchen rekomen untuk yang ingin liburan ke yogyakarta karena lokasi dekat pusat kota
RISCA SARI SISWANTO,3,5,makanannya beragam enak pelayanan top banget ramah sekali lokasi mudah nanti ke yogya nginep lg yy
nur anisa,19,5,hotelnya sangat nyaman tersapat minibar yang free juga makananmya juga enak2 welvome drinknya banyak pilihan dan enak
Ngapak Gaming,3,5,lokasi strategis kamar dan pelayanan mantap rekomended untuk menginap di jogja khususnya yang dekat dengan malioboro cukup jalan kali 10 menit langsung sampai akses ke stasiun juga dekat jadi tidak khawatir ketinggalan kereta
sharralisa achmad,1,5,tim rustic baik banget segala di kasih ide buat oleh oleh khas jogja baiik ramah trus mau ngebantuin kita tamu tamu klo butuh apa apa makasiih ya kamarnya juga oke nyaman ac nya masyaallah dingin banget kamar mandi wc semu bersih di setiap kamar depan kamar tersedi air galon buat free ambil air mineral trus di kulkas juga fress makanan dan minuman dingin klo sudah habis diisi ulang lagi keren betah makanan restonya buat sarapan ber variasi enyam enyak sesuai dengan lidah aku org bogor nih ka
Griya Paris,7,5,terimakasih atas pelayanan yang ramah dan manis dari kak fina dan kak chelsy mantabh semuanya oke
Dita Hartinah,9,5,strategis cuma minusnya kamar kurang kedap suara berisik banget denger suara pancuran kamar sebelah suara gluduk2 kamar sebelah handuk kecil bau asap mohon lebih diperhatikan eskrim tidak kerasa susunya selebihnya oke banget
Shelly Ayudiya Agustin,1,5,untuk breakfastnya enak makanannya berfariasi stffnya ramah dan cekatan terimakasih untuk mba arvel sudah membantu saya waktu breakfast
Faiz Ahmad,4,5,tempat nya mewah lokasi strategis dekat malioboro dan stasiun tugu makanannya enak2 kamarnya bersih dan nyaman
Bambang Effendy,2,5,lokasinya setrategis di area malioboro kamarnya luas dan bersih serta menu untuk sarapan enak jg banyak pilihan menu penutup kopinya banyak pilihan
Nyi Blorong,1,5,aman semua bisa merokok gratis semuaa thanks yaa rare april and team
Calista_ Miracle,1,5,makanannya enak semua tempatnya nyaman f b service nya cakep cakep semua hehehe
Woro Ganjaran,1,5,pagi ini saya dapet snack bikinan mba ilda diserve oleh mba ilda dan mas radhit nice saya suka chicken ball with spicy mayo
Ruinaynori,1,5,menurut saya jika anda ingin merasakan suasana tenang dan pemandangan yang menarik tempat ini sangat cocok
TashaDara,49,5,salah satu hotel terbaik masuk jogja lokasinya sangat strategis dekat malioboro tapi masih mudah untuk mengakses kamarnya nyaman bersih berkilau dengan fasilitas yang lengkap dan dilengkapi dengan teknologi rumah pintar sederhana mereka menyediakan dispenser air masuk gratis setiap 2 kamar jadi tidak repot apa yang juga istimewa masuk hotel ini adalah sarapannya yang beragam dari pilihan tradisional hingga internasional bersama dengan jus segar yang langsung dibuat di tempat para staf sangat ramah dan penuh perhatian salah satunya adalah bapak angga manajer fnb yang rajin menerima umpan balik dari tamu pasti akan kembali lagi masuk kesempatan lain semoga dengan promo yang lebih baik
Zahrina Sukur,2,5,pelayanannya baik sekali kitchen nya ramah terimakasih kak ilda dan kak vina menu sarapannya sangat enak sekali
Stefani Sianipar,4,5,untuk makanannya enak untuk pelayanan kak maya ramah dan baikk terimakasihh
Fatimatul Isty,3,5,tempatnya bersih nyaman pelayanannya baik ramah seperti kak april ramah bangett hidangannya enak
Nur Denti,1,5,fnb service nya cakep semua seruu banget saat table manner makanan yang disajikan enak semua
Tiara Destya,8,5,pelayanan restonya keren menu nya cukup bervariasi waitressnya juga ramah saya direspon baik oleh waitress maya terima kasih ya
Maria Dwi pratiwi,1,5,meeting dri bank permata lancar dan excelent service pelayanan good makanan enak terimakasih sudah dibantu mas fendy good job mas fendy
Hasan Din,25,5,hotel yang sangat bagus di pusat kota jogja hanya beberapa puluh meter dari jogja dan cukup jalan kaki ke jl malioboro
Linda Amelia,3,5,lokasinya sangat strategis hanya beberapa langkah dari kawasan legendaris jalan malioboro pusat belanja kuliner dan budaya jogja kamar kamarnya bersih modern dan sangat nyaman desain interiornya elegan dengan sentuhan khas yogyakarta yang terasa hangat fasilitasnya lengkap mulai dari kolam renang restoran dengan menu lezat hingga layanan room service yang responsif dan ramah pelayanan stafnya luar biasa ramah sigap dan sangat membantu mereka benar benar memperhatikan detail dan membuat tamu merasa istimewa sejak check masuk hingga check keluar cocok untuk semua jenis tamu baik yang datang untuk urusan bisnis liburan keluarga ataupun solo traveler yang ingin menjelajahi keindahan kota budaya ini
Muhammad Saikhu,3,5,makanan enak layanan memuaskan mbak rani cantik dan ramah
Asni deasy,19,5,makanan enak luar biasa hote yang selalu bisa diandalkan untuk melaksanakan acara
Budi Setiawan,7,5,sarapan nya enak dan banyak pilihan terima kasih mbak lina waiters sudah memberikan pelayanan yang sangat baik
Fitri Astuti,6,5,menu itiknya enak miegoreng juga enak semua menunya enak pelayanannya oke ramah mas fendy
Syifa Salma,16,5,"super bersih dan nyaman setiap kamar wangi, staf semua sangat baik dan makanan di rustic resto bervariasi dan lezat"
Aprilia Widiawati,1,5,makanannya enak2 tempat bersih nyaman luas pokoke the best si ini
