User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Habibie S,2023,5,Kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar kamar,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7633568048477173,Facilities & Amenities,Facilities & Amenities (0.79); Pricing & Value for Money (0.78); Food & Beverage (0.70)
vira garnes,2019,5,tempatnya bagus murah syar i di kamar ada mukena sajadah dan quran standar hotel yang bagus karena mayoritas orang indonesia muslim,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991950392723083,Facilities & Amenities,Facilities & Amenities (0.99); Pricing & Value for Money (0.94); Religious & Halal Features (0.90)
Muhammad Mauludani,2019,5,sudah beberapa kali menginap kayaknya sudah lebih dari 5 kali bersih nyaman sarapan bervariasiinya beragam jadi nginap 3 malam belum bosen dengan sarapannya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992815852165222,Service Quality,Service Quality (0.86); Facilities & Amenities (0.79); Room Quality & Comfort (0.76)
Muhammad Benny Iskandar,2019,5,bagus pelayanan baik kamar agak sempit kolam renang 1 2m anak 6 8 th msh agak dalam lokasi sangat strategis,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9931840300559998,Service Quality,Service Quality (0.99); Facilities & Amenities (0.99); Guest Experience (0.98)
Ropinov Saputro,2024,4,hotel yang asyik pelayanan untuk pelayannya bagus ballroomnya luas dan nyaman untuk kriteria bintang 3,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994195699691772,Service Quality,Service Quality (0.99); Facilities & Amenities (0.99); Room Quality & Comfort (0.98)
mas al,2023,2,lokasi strategis pengaturan sarapan kurang banyak antrian tidak teratur kamar kurang bersih terutama di kamar mandi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.978972315788269,Facilities & Amenities,Facilities & Amenities (0.94); Food & Beverage (0.84); Guest Experience (0.83)
wisnu pujo,2023,4,Hotel strategis di pusat kota untk layanan dan menu sarapan masih bisa ditingkatkan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9967073202133179,Facilities & Amenities,Facilities & Amenities (1.00); Food & Beverage (0.99); Service Quality (0.95)
Sulton Muhammad (Amad),2023,5,hotel dengan pelayanan yang sangat ramah harga kamar terjangkau untuk yang berlibur 1 keluarga,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9990381002426147,Service Quality,Service Quality (0.98); Family & Group Friendly (0.98); Room Quality & Comfort (0.95)
Chiki Anwar,2018,5,Sama seperti di Semarang beberapa sudut dan tembok kamar ada cacat sehingga mungkin perlu dicat ulang namun servis lokasi dan sarapan sangat baik,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9908238649368286,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (1.00); Food & Beverage (0.97)
Aditia Candradewa,2025,5,Mantab pelayanan sangat ramah dan merasa di rumah sendiri,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.998849630355835,Guest Experience,Guest Experience (0.99); Service Quality (0.99); Staff Conduct & Hospitality (0.97)
Darsono Bayu,2022,4,Tidak bisa banyak bicara untuk pelayanan hotel ini tapi dari luar sih semuanya terlihat bagus saya hanya mampir saja di hotel depan angkringan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9822678565979004,Guest Experience,Guest Experience (0.98); Service Quality (0.98); Facilities & Amenities (0.93)
Dhika Dg,2022,4,nginep di kamar suite 2 malam pelayanan oke cuma sarapan agak kurang hotel dekat alun alun banyak kuliner,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9300437569618225,Service Quality,Service Quality (0.99); Guest Experience (0.91); Facilities & Amenities (0.90)
Leo Firlianda,2022,1,selamat menikmati hasil kerja sama pembohongan publiknya semoga berkah dan sukses idealnya klo ada yang salah hrus dikonfirmasi bukan malah minta tambhn biaya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.880774736404419,Pricing & Value for Money,Pricing & Value for Money (0.45); Check in/out Experience (0.35); Sustainability & Environmental Quality (0.31)
Widodo Yuliyanto,2022,5,pelayanan ramah bersih dan rapi semua peralatan kamar berfungsi dengan baik lokasi dekat dengan alun2 pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992920160293579,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Guest Experience (0.99)"
setia gunawan,2019,3,Lagu kasi strategis tidak jauh dari alun alun kota dan pusat perbelanjaan restoranannya ada menyajikan makan lokal seperti nasi megono dan jajanan pasar,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9988521337509155,Food & Beverage,Food & Beverage (0.99); Service Quality (0.85); Facilities & Amenities (0.79)
Muhammad Syarif Hidayattullah,2019,4,hotel pesonna terletak dekat dengan alun alun kota pekalongan sangat cocok untuk tempat menginap wisatawan yang berkunjung ke kota pekalongan tersedia juga ruang untuk acara acara tertentu lahan parkir luas nyaman dan aman,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993327260017395,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.96); Safety & Security (0.86)"
Darmaji,2022,5,kamar dan toilet bersih air panas lancar parkir luas staf hotel sangat ramah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9986485838890076,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Location, Accessibility & Parking (0.99)"
annisa addiana,2022,5,dengan tarif mendekati hotel anggaran kualitas layanan kebersihan dan makanannya oke banget,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9965342283248901,Service Quality,Service Quality (0.99); Pricing & Value for Money (0.99); Facilities & Amenities (0.99)
Martha Liya,2019,5,Tempat yang bagus rapi bersih buat kalian yang lg berlibur di daerah pekalongan cocok banget nih buat kalian yang nyari hotel lgsg saja klik pesona hotel pekalongan pokoknya tempatnya terbaik lah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994366765022278,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Service Quality (0.92); Facilities & Amenities (0.84)"
Zsuria Luthfanida,2020,5,hotel paling dianjurkan di pekalongan karena kasurnya empuk sangat dekat sekali alun alun staf ramah2 variasi bfast nya banyak untuk hotel dibawah bintang 4,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994445443153381,Service Quality,Service Quality (0.92); Staff Conduct & Hospitality (0.87); Service Efficiency & Responsiveness (0.77)
suhadi hermanto,2019,5,kamarnya tidur bersih ac normal kamar mandi lengkap air panas makan pagi banyak pilihan pelayanan memuaskan semuanya oke,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993364214897156,Service Quality,Service Quality (1.00); Facilities & Amenities (0.99); Guest Experience (0.99)
Najmul Afad,2020,5,petugas cepat tanggap jika kita minta bantuan selalu menanyakan kehangatan atau kedinginan ruangan menu makanan enak dan tidak membosankan suasananya dingin nyaman,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999414324760437,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Staff Conduct & Hospitality (0.98); Service Quality (0.95)
Dita Sintya,2018,5,hotel di lokasi yang strategis didpan htl hypermart dan alun alum pekalongan makanan juga buka bnget d sktaran hotel sarapan d htl ini jga enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.99846351146698,Facilities & Amenities,Facilities & Amenities (0.95); Food & Beverage (0.85); Service Efficiency & Responsiveness (0.80)
Singgih Prabowo,2020,5,tempat yang nyaman untuk menginap bersih dan staf yang ramah lokasi dekat dengan mesjid besar dan pusat kuliner,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992772936820984,Service Quality,Service Quality (1.00); Room Quality & Comfort (1.00); Facilities & Amenities (1.00)
R N,2018,4,baru kali ini menginap di hotel di sediakan mukena sajadah dan al qurannya untuk makanannya cukup enak lah tidak mengecewakan top banget untuk hotel pesonna pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9995006322860718,Service Quality,Service Quality (0.97); Facilities & Amenities (0.95); Religious & Halal Features (0.88)
Siti Muthoharoh,2021,5,kamar nyaman fasilitas lengkap ada kolam renang ballroom luas makanan enak disiplin protokol covid 19,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991393089294434,Facilities & Amenities,"Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Cleanliness, Hygiene & Maintenance (0.89)"
Fathimah Mu'alimah,2021,5,hotel nya cukup nyaman berada di pusat kota pekalongan dekat dengan pusat perbelanjaan kebersihan lingkungan hotel cukup terjaga,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993337988853455,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.99); Sustainability & Environmental Quality (0.97); Facilities & Amenities (0.96)"
idham Wicaksono,2020,5,nasi goreng nya enak ada kolam renang sarapan nya enak kamar tidak besar tapi bersih dan paling penting adalah protokol kesehatan dijalankan dengan serius,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9995038509368896,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (0.99); Room Quality & Comfort (0.97)"
PT.Apexindo Perkasa,2022,1,pelayanan parah respon lambat tidak ada kebijakan pengembalian dana atau resedul sangat sangat merugikan pelanggan saya kapok dan tidak akan pesan hotel ini lagi,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9994077682495117,Management & Policy Issues,Management & Policy Issues (1.00); Guest Experience (0.99); Pricing & Value for Money (0.95)
pores 11,2022,2,kamar yang aku tempati dinding kaca kamar mandinya masih tembus cela pintu kamar mandinya sangat besar,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9810499548912048,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.54); Service Quality (0.49); Facilities & Amenities (0.48)
Chayra Sanra,2021,5,pelayanan yang ramah letaknya sangat strategis dekat dengan pusat perbelanjaan makanannya bervariasi rasanya pun enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9989854693412781,Service Quality,Service Quality (0.99); Facilities & Amenities (0.98); Guest Experience (0.96)
Sarif Udin,2020,3,Aku tidak perlu ke dalam cuma di luarnya tapi tempatnya strategis di pusat kota dekat pusat perbelanjaan dan masjid agung bisa menjadi alternatif bagi netizen yang membutuhkan tempat istirahat,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9988964796066284,Facilities & Amenities,"Facilities & Amenities (0.98); Location, Accessibility & Parking (0.86); Service Efficiency & Responsiveness (0.78)"
fachu rohman,2018,4,Lokasinya d tengah2 kota pekalongan dekat dengan alun2 masjid jami dan pusat perbelanjaan cukup dengan jalan kaki untuk kesana agak minimalis tapi parkir mobil luas,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993782043457031,"Location, Accessibility & Parking","Location, Accessibility & Parking (0.98); Facilities & Amenities (0.93); Sustainability & Environmental Quality (0.76)"
Awane,2022,5,di atas semua oke makanannya enak kamarnya nyaman kamar mandi nyaman bersih pekerjaan yang baik,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999330997467041,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Service Quality (0.99)"
Tya Jasmine Pearc,2023,5,pelayanan bagus kebersihan hotel bagus harga oke karna berada di pusat kota,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992557168006897,Service Quality,Service Quality (1.00); Facilities & Amenities (0.99); Guest Experience (0.99)
Andre Irawan,2019,5,tempat nyaman lokasi strategis dekat dengan masjid agung alun2 dan plaza wifi jg cepat banget mangstablah pokoknya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9995642304420471,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.95); Service Efficiency & Responsiveness (0.92)
Timothy Prabowo,2019,5,sangat bagus hotelnya posisi dekat dengan alun2 tidak perlu khawatir disekitar pesonna hotel banyak jajanan makanan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994382262229919,Food & Beverage,Food & Beverage (0.98); Facilities & Amenities (0.98); Guest Experience (0.93)
Adhesty Septana,2022,4,Kamar 325 bisa lihat sisi barat bangunan asli pegadaan lobinya cukup nyaman dekat sekali dengan alun2 kota pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9990887641906738,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.91); Service Efficiency & Responsiveness (0.88)
Heri Purwanto,2023,4,tempatnya strategis dekat dengan pusat perbelanjaan dan di tengah kota pelayananya sangat memuaskan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994179010391235,Service Quality,Service Quality (0.98); Facilities & Amenities (0.98); Cultural & Heritage Experience (0.90)
Rachmat Wahyudin,2020,5,hotel nya bersih dengan sop untuk covid nya baik kamar bersih tertata baik walaupun terkesan agak sempit sarapan cukup baik,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992208480834961,Service Quality,"Service Quality (0.98); Cleanliness, Hygiene & Maintenance (0.98); Facilities & Amenities (0.97)"
sari indar,2022,5,hotel yang sangat dianjurkan jika berkunjung ke kota pekalongan dekat dengan alun alun kota dekat dengan masjid dekat dengan hypermart dekat dengan ria busana dekat dengan natasha perawatan kulit lengkap sangat baik pelayanannya dan ramah pemasarannya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9995682835578918,Service Quality,Service Quality (1.00); Service Efficiency & Responsiveness (1.00); Staff Conduct & Hospitality (0.99)
pancur agung jaya,2022,5,lokasi sangat strategis ke alun2 mall kuliner belanja tinggal jalan kaki staf ramah2 sigap tapman pokoe,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994901418685913,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.98); Service Efficiency & Responsiveness (0.98); Service Quality (0.95)
Tri S Novianto,2021,5,Salah satu hotel pilihan di kota pekalongan tata ruang baik kamar rapih dan bersih akses ke pusat kota deket masjid agung toserba tempat kuliner,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999484658241272,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00); Room Quality & Comfort (1.00)"
Erina Putri Channel,2017,2,Salah satu resepsi ini dia menilai sangat tidak sopan kayak olshop saja manggil shay matiin telepon gitu saja tidak bicara apa2 awalnya oke2 saja semenjak kejadian itu jadi tidak suka sama sama ini hotel maaf,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9992658495903015,Guest Experience,Guest Experience (0.98); Check in/out Experience (0.95); Booking & Reservation Experience (0.66)
ARCHA BELLA,2018,3,hotel bintang 3 dipusat kota pekalongan dengan pelayanan yang ramah sarapan yang komplit dan tempat yang nyaman selalu menjadi tujuan apalagi berhadapan dengan hipermarket,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.99934321641922,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (0.99); Service Efficiency & Responsiveness (0.99)
David Kurniawan,2019,3,kamarnya kecil lampu kamar minim dan saat kbagian kamar mandi yang bau sempat ditawari untuk pindah kamar tapi ada kamar yang kembar,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.8617943525314331,Facilities & Amenities,Facilities & Amenities (0.77); Sustainability & Environmental Quality (0.62); Guest Experience (0.61)
fariz keykey,2021,3,lokasi yang strategis dan dekat dengan mall dan masjid serta alun alun membuat pesonna hotel layak untuk dituju ketika berkunjung ke kota pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9988700747489929,Facilities & Amenities,Facilities & Amenities (0.96); Guest Experience (0.86); Ambience & Design (0.84)
Agus Wicahyanto,2018,3,pegawainya ramah fasilitas kamar mandi kurang lengkap harus minta dulu ke cs kue kering dikamar menjadi biang serangga,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9807578325271606,Staff Conduct & Hospitality,Staff Conduct & Hospitality (0.89); Service Quality (0.88); Facilities & Amenities (0.87)
Semesta Support,2022,5,bagus sebelumnya kantor pegadaian kemudian dibangun hotel pegadaian dengan nama hotel pesona sekarang ganti nama menjadi hotel khas,BUMN,Bintang 3,KHASPekalonganHotel,neutral,0.8992642164230347,Ambience & Design,Ambience & Design (0.55); Cultural & Heritage Experience (0.24); Facilities & Amenities (0.20)
Agoes Asgar,2024,5,papan nama ketutupan pohon jadi suka kebablasan mohon pohonnya dirapihkan agar papan nama terlihat jelas dari jauh,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7792497277259827,Ambience & Design,Ambience & Design (0.42); Management & Policy Issues (0.24); Cultural & Heritage Experience (0.22)
andi syarifudin,2018,5,cukup bagus kamarnya parkir luas dekat alun alun dan masjid agung dan pusat perbelanjaan tinggal jalan kaki,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993213415145874,Facilities & Amenities,"Facilities & Amenities (0.99); Location, Accessibility & Parking (0.99); Room Quality & Comfort (0.94)"
Yulianto Pranti,2019,3,kamar nya nyaman udara hangat untuk mandi ckp oke makanan kurang dari rasa dan variasi pelayanan ramah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9957281947135925,Guest Experience,Guest Experience (0.99); Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.99)
Anna Astuti,2018,5,hotel dengan konsep halal ada mukena saja dan alquran ada cemilan ada minuman kotak gratis di setiap kamar pokoknya nyaman dech,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993799924850464,Religious & Halal Features,Religious & Halal Features (0.99); Facilities & Amenities (0.94); Room Quality & Comfort (0.93)
Ina Lim,2022,5,kamar bersih ac dingin air mandi hangat dan lancar ada kolam renang petugas ramah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991092085838318,Room Quality & Comfort,"Room Quality & Comfort (0.99); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
Sidik Indra,2019,4,posisi strategis di pusat kota pelayanan cukup baik fasilitas baik menu makanan masih bisa ditingkatkan lagi,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991243481636047,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.97); Guest Experience (0.89)
leuzuy yuzuel,2022,5,Maaf ya pak itu kamar 321 ac nya tidak dingin tapi kamarnya bersih kok hanya terkendala ac nya,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9938452839851379,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.77); Service Quality (0.72); Sustainability & Environmental Quality (0.67)"
Just Patrick,2025,4,selalu di sini jika singgah kota pekalongan lokasi strategis dia alun alun kota pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999125063419342,Facilities & Amenities,Facilities & Amenities (0.93); Cultural & Heritage Experience (0.84); Service Efficiency & Responsiveness (0.81)
Agustin Taid,2024,5,nyaman tidur nyenyak sarapan bagus di tengah kota,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993112087249756,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.93); Food & Beverage (0.89)
yuyun tri,2021,5,liburan menginap 5 hari menginap di sini anak senang hotel bersih pegawai nya ramah sopan pokoknya top markotop deh,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994605183601379,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Service Quality (1.00); Staff Conduct & Hospitality (0.99)"
Sari,2022,5,tempatnya enak dan bersih layanan oke hanya sarapan nya sj yang perlu diperbaiki,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.966768741607666,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Room Quality & Comfort (0.96)
andrian wuryadinata,2023,5,hotel yang terjangkau dari segi harga dan lokasi yang dekat dengan mall alun2 dan masjid jami pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9989665746688843,Pricing & Value for Money,"Pricing & Value for Money (0.98); Facilities & Amenities (0.93); Location, Accessibility & Parking (0.90)"
Mahgdalena Simanjuntak,2024,5,Meskipun kamarnya cukup baik namun pelayanannya sangat baik dan bersih,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9965674877166748,Service Quality,Service Quality (0.99); Guest Experience (0.98); Room Quality & Comfort (0.98)
Fatchan Asror,2022,3,Ma af saya tidak sampai menginap tetapi terletak di pusat kota dekat Aloon aloon mesjid agung dan sebelah pusat kuliner pekalongan,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9981294274330139,Facilities & Amenities,Facilities & Amenities (0.92); Cultural & Heritage Experience (0.90); Service Efficiency & Responsiveness (0.85)
rizqi habsya,2018,5,bagusnya terletak di tengah kota kamarnya nyaman kok karena gedung yang termasuk baru sarapan nya enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993141889572144,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.96); Guest Experience (0.92)
Fildzah Ghaisani Habibati,2018,5,hotelnya nyaman banget kamar bersih dan luas pelayanannya memuaskan dan cukup kooperatif,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994018077850342,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Room Quality & Comfort (0.99); Facilities & Amenities (0.99)
Farida Haryati,2018,4,Sebanding dengan harga lumayan bagus ada kolam renangnya untuk anak2 dan alhamdulillah ada sajadah dan al qur an,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9992561936378479,Facilities & Amenities,Facilities & Amenities (0.99); Pricing & Value for Money (0.96); Religious & Halal Features (0.92)
Wenda Komara,2019,5,hotel yang sangat baik staf yang sangat ramah kamar yang bersih lokasi dekat dengan alun alun kota pekalongan harga yang relatif murah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9988621473312378,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.98); Staff Conduct & Hospitality (0.98)"
Akmal Safrijal,2021,5,sangat nyaman tersedia perangkat shalat di kamar makanan sarapan sangat enak,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993988275527954,Facilities & Amenities,Facilities & Amenities (1.00); Religious & Halal Features (0.93); Guest Experience (0.91)
298- KARIMA YULIANTI,2021,5,Waktu untuk pergi ke sana. Waktu untuk pergi ke sana.,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.8182699084281921,Cultural & Heritage Experience,"Cultural & Heritage Experience (0.71); Location, Accessibility & Parking (0.69); Sustainability & Environmental Quality (0.53)"
Seftian Ardiansyah,2023,2,2 mlm tinggal disini keganggu banget sama suara musik live di bawah tidak siang tidak malem lanjutkan keganggu banget,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9991994500160217,Guest Experience,Guest Experience (0.75); Cultural & Heritage Experience (0.48); Check in/out Experience (0.43)
Androidubay Ubay,2017,5,Deket dengan plaza pekalongan alun2 belanja batik juga ada rumah industri kuliner melimpah ruwah tinggal jalan dari hotel 5 menit sampai,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9981145858764648,Facilities & Amenities,Facilities & Amenities (0.94); Cultural & Heritage Experience (0.93); Service Efficiency & Responsiveness (0.88)
yohanes margareta,2020,4,kasurnya nyaman kamar mandi bersih sarapannya perlu ditambah variannya parkirnya agak terbatas selebihnya goodjob,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9991890788078308,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.98); Facilities & Amenities (0.96); Service Quality (0.93)"
Freddy Noviandana,2018,4,kamar kecil interior minimalis kamar mandi buat mandi tanpa penutup udara bisa kemana2 sampai di bawah wastafel,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9202075004577637,Facilities & Amenities,"Facilities & Amenities (0.81); Sustainability & Environmental Quality (0.77); Cleanliness, Hygiene & Maintenance (0.69)"
Rherheza,2022,5,Ini hotel bagus sih cuman kalau dah rame banget sarapannya kurang nyaman,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.7358192205429077,Food & Beverage,Food & Beverage (0.92); Facilities & Amenities (0.79); Guest Experience (0.79)
Hahan Hanisworo,2018,5,hotel murah nyaman bersih makan paginya juga enak varian menu nasi kebulinya bikin nagih lekosi tengah kota,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.999466598033905,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.98); Facilities & Amenities (0.97); Service Quality (0.94)"
Inna Khoridatul Bahiyah,2023,4,nyaman tapi pintu kamarmandinya lepas terus kulkasnya jg ngga nyala,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9716904163360596,Facilities & Amenities,Facilities & Amenities (0.89); Service Quality (0.87); Sustainability & Environmental Quality (0.76)
Wahyu Pujiastuti,2022,4,menu sarapa komplit enak ac kamar kurang dingin kamar mandi terbilang sempit,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9948737025260925,Food & Beverage,Food & Beverage (0.97); Facilities & Amenities (0.95); Service Quality (0.86)
xavier shinichi,2022,5,hotel nyaman bersih makanan enak pelayanan ramah dekat alun2 banyak makanan di sekitarnya,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9993113279342651,Service Quality,"Service Quality (0.99); Facilities & Amenities (0.99); Cleanliness, Hygiene & Maintenance (0.98)"
indyana putra,2024,3,lumayan oke dengan lokasi di kota tengah,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9981634020805359,Facilities & Amenities,Facilities & Amenities (0.95); Sustainability & Environmental Quality (0.87); Service Quality (0.86)
Giovanni Mailoa,2020,1,kamar menghadap kolam ada anak kecil triak2 pagi hari tidak bisa tdr lg,BUMN,Bintang 3,KHASPekalonganHotel,negative,0.9862209558486938,Facilities & Amenities,Facilities & Amenities (0.89); Sustainability & Environmental Quality (0.74); Guest Experience (0.74)
Arsyad Mualim,2020,5,menjadi salah satu tempat menginap hotel yang dianjurkan saat berkunjung ke kota pekalongan dengan harga yang kompetitif,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.997296154499054,Pricing & Value for Money,Pricing & Value for Money (0.92); Sustainability & Environmental Quality (0.66); Facilities & Amenities (0.64)
politama ppa,2021,3,kamar bersih namun kecil makanan tidak bervariasi cuma dekat dengan alun2 tempat makan dan mall,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.6503612995147705,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.97); Facilities & Amenities (0.96); Service Quality (0.94)"
Sugianto Gouw,2019,3,tempatnya ditengah kota dekat hypermart bank nisp mesjid dan alun alun pekalongan tempat parkir luas dan bersih pelayanannya ramah dll,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9994955062866211,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99); Location, Accessibility & Parking (0.99)"
BIMA YOGA,2017,5,Hotel yang baru saja berdiri di area perkotaan didepannya ada hypermart dan pasar rakyat aksed jalan bagus,BUMN,Bintang 3,KHASPekalonganHotel,positive,0.9989443421363831,Facilities & Amenities,Facilities & Amenities (0.94); Sustainability & Environmental Quality (0.81); Guest Experience (0.76)
