User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Sentiment_Score,AI_Primary_Theme,AI_All_Themes
Prianto Supri,2022,4,lumayan bagus kebetulan dpt kamar dekat mesin yang selalu bunyi menderu sehingga mengganggu kenyamanan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9834073185920715,Facilities & Amenities,Facilities & Amenities (0.79); Guest Experience (0.71); Service Quality (0.55)
Afnan Hilmi,2025,5,tempatnya nyaman dan makanannya enak serta pelayanannya juga ramah terimaksih,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993245601654053,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Guest Experience (0.98)
Jundifi Sabilillah Sukarta,2025,4,Balroom nya bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9866580367088318,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.97); Service Quality (0.94)
Asta Kintari (ASky),2024,5,bagus si dan lengkap sayang kolam berenang dikhususkan untuk anak lokasi terjangkau,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993189573287964,Facilities & Amenities,Facilities & Amenities (0.99); Personalized & Special Services (0.88); Service Quality (0.85)
Wildan Saovaridho,2024,5,lokasi strategis pelayanan bagus harga bersahabat kolam renang bersih,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.999382734298706,Service Quality,Service Quality (0.99); Facilities & Amenities (0.99); Guest Experience (0.98)
Alif jsb,2025,5,hotel nya nyaman layak buat keluarga,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994019269943237,Family & Group Friendly,Family & Group Friendly (0.97); Service Quality (0.97); Room Quality & Comfort (0.93)
Darus purnomo,2024,5,mantap pelayanan oke makanan enak walaupun hotel lama tapi bersih,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9984934329986572,Service Quality,"Service Quality (0.99); Cleanliness, Hygiene & Maintenance (0.99); Guest Experience (0.97)"
SYAHRUDIN,2024,5,nyaman dan sejuk pelayanan yang ramah dan kualitas makanan yang baik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990546107292175,Service Quality,Service Quality (1.00); Guest Experience (1.00); Facilities & Amenities (1.00)
Uripyu,2024,4,kamar bersih pelayanan oke sarapan cukup lengkap harga sesuai,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991508722305298,Service Quality,"Service Quality (0.99); Guest Experience (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
Rama Ino,2024,5,Berharga sekali bisa harga 215k sarapan mewah untuk ukuran bintang 3,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9969303011894226,Pricing & Value for Money,Pricing & Value for Money (0.95); Food & Beverage (0.72); Facilities & Amenities (0.67)
Lifti Anti,2025,5,hotel yang aman dan nyaman serta bersih makanan enak servis yang luar biasa,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993575215339661,Service Quality,Service Quality (1.00); Safety & Security (0.99); Facilities & Amenities (0.99)
Priyo Ananto,2023,5,hotelnya bagus suasanya enak nyaman dan bersih pelayanan sangat ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992269277572632,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.99); Room Quality & Comfort (0.98)
Riska Yuliani,2025,5,Hotel bagus nyaman resepsi ramah sekali mas okky,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9980961680412292,Facilities & Amenities,Facilities & Amenities (0.98); Guest Experience (0.98); Service Quality (0.98)
Kusduwiki,2025,5,pelayanan sangat bagus dan sangat rekomended untuk menginap sambil berwisata di cilacap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993414282798767,Service Quality,Service Quality (1.00); Guest Experience (0.97); Facilities & Amenities (0.96)
Scorpion Black,2023,5,kamar lumayan sempit kamar mandi kurang bersih sarapan dan lokasi sangat baik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.7318387031555176,Facilities & Amenities,Facilities & Amenities (0.95); Food & Beverage (0.93); Guest Experience (0.70)
Bagus Septiawan Nugroho,2024,5,kamar nyaman sarapan pagi komplit enak semuanya dianjurkan buat menginap ketika lg ke cilacap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993845224380493,Room Quality & Comfort,Room Quality & Comfort (0.98); Facilities & Amenities (0.97); Service Quality (0.90)
panca endi,2022,4,Playanan okeh bingit pegawe ramah tempat baguss nyaman sajian makanan okeh jg jalan tllu sedikit asiin bagi saya tapi lain2 okeh,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991344809532166,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.95); Staff Conduct & Hospitality (0.92)
Hafid Hafid,2025,5,tempat dan kamarnya bersih lokasi strategis dianjurkan banget,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994481205940247,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.98)"
Devi OktavinaPutri,2018,5,hotel yang nyaman banget fasilitas lengkap tempat strategis deket ke kota dan ke pantai pelayanan ramah keamanan bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994074106216431,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (0.98); Safety & Security (0.97)
Akhmad Fakhruroji,2025,5,hotel sangat nyaman dan memuaskan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993269443511963,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.98); Room Quality & Comfort (0.98)
liza nls,2022,3,hotelnya model lama kalau tidak catatan suruh bersihin dulu ruangannya berdebu dan kurang sedap dihirup,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.993988037109375,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.73); Facilities & Amenities (0.70); Sustainability & Environmental Quality (0.67)"
Diaz A,2024,5,kamar nyaman makanan enak dan komplit staf nya ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991944432258606,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Guest Experience (0.98)
Dyanita Susanto,2022,3,ramah karyawannya ac kurang dingin makan tidak sesuai lidah saya aga asin masakannya semangat terus buat dafam,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.990347146987915,Service Quality,Service Quality (0.94); Staff Conduct & Hospitality (0.92); Guest Experience (0.85)
seto amboro,2020,3,pintu sebelah dalam kamar mandi sudah mulai mengelupas dan ketersediaan gratis sandal hotel hanya 1 pcs,KOMPETITOR,Bintang 3,HotelDafamCilacap,neutral,0.8814017176628113,Facilities & Amenities,Facilities & Amenities (0.87); Pricing & Value for Money (0.79); Service Quality (0.70)
Murdo Wibowo,2020,4,sangat rekomendasi buat tinggal masuk cilacap city swimming pool resto laundry bikin nyaman dan puas hati lokasi mudah di jangkau dan dekat dengan obyek wisata teluk penyu dan benteng pendem mantaf,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9995608925819397,Facilities & Amenities,"Facilities & Amenities (0.98); Food & Beverage (0.95); Loyalty, Recommendation & Appreciation (0.93)"
dia niz,2018,3,resto dafam menyediakan menu ramadhan bukavaganza buka puasa hemat sepuaasnya hanya Rp 55 5 orang tersedia harga pintu menarik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9943999648094177,Pricing & Value for Money,Pricing & Value for Money (0.88); Family & Group Friendly (0.84); Food & Beverage (0.79)
wowo nugroho,2025,5,kamar nyaman kolam renang bersih dianjurkan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991040825843811,Room Quality & Comfort,"Room Quality & Comfort (0.98); Cleanliness, Hygiene & Maintenance (0.98); Facilities & Amenities (0.96)"
Septo Sunardi,2024,5,lokasi yang deket pusat kota dan wisata teluk penyu bisa jalan kaki saja tanpa repot parkir mobil adalah yang terbaik buat aq,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993558526039124,Facilities & Amenities,"Facilities & Amenities (0.98); Location, Accessibility & Parking (0.97); Cultural & Heritage Experience (0.89)"
Nevi Nur Rahmadhini,2025,5,tempat nyaman akses ke stasiun dan tempat makan dekat pelayanan bagus,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992934465408325,Service Quality,Service Quality (0.99); Facilities & Amenities (0.99); Room Quality & Comfort (0.98)
Romyjeckie Wei,2025,5,nyaman pelayanan juga ramah sarapan juga mantap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993619322776794,Facilities & Amenities,Facilities & Amenities (1.00); Guest Experience (0.99); Staff Conduct & Hospitality (0.99)
Faisal nob faisal nob,2025,5,tempatnya sangat nyaman buat pelayanan yang lumayan ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990277290344238,Room Quality & Comfort,Room Quality & Comfort (0.98); Guest Experience (0.98); Facilities & Amenities (0.97)
Tjatur sasongkoadi,2019,5,strategis bersih staf ramah makananya enak dan sangat bervariasi gk akan rugi nginap dsni,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9995651841163635,Service Quality,"Service Quality (0.99); Service Efficiency & Responsiveness (0.99); Cleanliness, Hygiene & Maintenance (0.99)"
praka wijaya,2023,5,Kami tidak punya hotel dan pasilitas cukup bagus pelayanan baik dan ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9689890742301941,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Facilities & Amenities (0.99); Service Quality (0.99)
Yoga Kemal,2020,4,Hotel yang fasilitasnya juara jos apa lagi karokenya eksekutif karoke ecc cilacap pelayananya layanan bagus banget coy apa lgi ladiesnya sangat elegan dan menarikk bkin kangen cilacap karoke terbaik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994930028915405,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (1.00); Staff Conduct & Hospitality (0.98)
Executive Karaoke Cilacap,2020,5,hotel nyaman ramah viewya menakjubkan tersedia tempat karaoke jg dengan suguhan menawan ec eksekutif karaoke cilacap jadi mantap kesan di cilacap y,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994389414787292,Facilities & Amenities,Facilities & Amenities (0.99); Staff Conduct & Hospitality (0.95); Guest Experience (0.94)
Rizka Ayu,2025,5,bagus kamar bersih nyaman cocok untuk liburan keluarga,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994240999221802,Room Quality & Comfort,Room Quality & Comfort (1.00); Facilities & Amenities (0.99); Family & Group Friendly (0.98)
gatot arief Widodo,2023,5,suasana hotelnya seperti sarapan rumah nya enak pelayanan oke bingit,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993738532066345,Service Quality,Service Quality (0.99); Guest Experience (0.98); Staff Conduct & Hospitality (0.95)
Yohanes Kisno,2018,4,kalau liburan kewisata pantai dan beteng pendem bisa menginap di sini harga kamar relatif terjangkau karena murah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.999170184135437,Pricing & Value for Money,Pricing & Value for Money (0.93); Facilities & Amenities (0.79); Service Efficiency & Responsiveness (0.77)
Taniyaa Uyee,2018,5,hotel kelas 3 yang nyaman namun sayang sekali ketika akan memesan hanya tersisa satu kamar delux,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9826645255088806,Facilities & Amenities,Facilities & Amenities (0.72); Service Quality (0.70); Booking & Reservation Experience (0.63)
muhamad muamar,2025,5,lokasi strategis pelayann sangat baik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990235567092896,Service Quality,Service Quality (1.00); Guest Experience (0.99); Facilities & Amenities (0.99)
fitrikrisdiyanti,2024,5,penginapan dengan fasilitas lengkap dan tempat yang strategis jika ingin ke pantai teluk penyu,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989056587219238,Facilities & Amenities,Facilities & Amenities (1.00); Service Efficiency & Responsiveness (0.94); Room Quality & Comfort (0.92)
Indra Kurniawan,2025,5,Nah ini nih seru di perkotaan deket alun alun jadi enak buat yang dari luar kota bisa main2 ke alun2 dekat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9986764788627625,Facilities & Amenities,Facilities & Amenities (0.97); Cultural & Heritage Experience (0.74); Family & Group Friendly (0.70)
diknyo thok,2025,5,hotel dafam cilacap tempatnya nyaman di pusat kota dekat pantai teluk penyu dekat pusat perbelanjaan karyawan nya familiar menu sarapan fariatif dan enak2,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994311928749084,Facilities & Amenities,Facilities & Amenities (0.98); Guest Experience (0.94); Family & Group Friendly (0.91)
Tarman Tarman,2024,5,lokasi strategis menuju jantung kota dan tempat tempat lain yang berkompenten makanan enak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993834495544434,Facilities & Amenities,Facilities & Amenities (0.90); Food & Beverage (0.74); Service Quality (0.57)
Titi Kusuma,2019,3,bagus juga lumayan mgkn menurutku mkanannya mahal tapi g enak 2 x mkn tetap rasa nya mf kurang,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8435899615287781,Pricing & Value for Money,Pricing & Value for Money (0.90); Food & Beverage (0.67); Sustainability & Environmental Quality (0.59)
A N G G A R A 305,2021,5,Tempat baru bagus nyaman ada kolam renangnya buat anak kecil strategis juga mantap lah pokoknya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994056224822998,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.94); Family & Group Friendly (0.81)
gus beka,2018,4,hotel dafam cilacap adalah hotel yang cukup direkomendasikan tuk kamu2 yang kebetulan berkunjung ke kota minyak di pojok barat daya jawa tengah dengan fasilitas yang cukup representatif dan ruang pertemuan yang cukup besar cocok untuk kegiatan bisnis maupun sekedar bersantai menikmati hidup,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9978243112564087,Facilities & Amenities,Facilities & Amenities (0.99); Family & Group Friendly (0.98); Room Quality & Comfort (0.90)
Titi Wati,2019,2,Ms sudah blg mo perpanjang lwt hp tapi tas di keluarin dan tas ada sim ktp atm kartu kredit dan kartu lainnya kalau cuma bh cd isi tas sih g percy silahkan menurutku g etis lah,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9557098150253296,Pricing & Value for Money,Pricing & Value for Money (0.66); Digital Connectivity & Technology (0.50); Management & Policy Issues (0.45)
siti fatikah,2024,5,kamar nyaman pelayan an ramah makan tambah yang syeger bakso soto,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9990043044090271,Facilities & Amenities,Facilities & Amenities (1.00); Room Quality & Comfort (0.99); Staff Conduct & Hospitality (0.99)
Mukhtar Sukma Atmaja,2019,4,hotel baru bagus walaupun gk bertingkat tapi nyaman tempat kamar baru gk kalah dari hotel mewah di jakarta,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9984104633331299,Room Quality & Comfort,Room Quality & Comfort (0.92); Facilities & Amenities (0.87); Service Quality (0.73)
anjar dwi,2021,4,Nginap disini sekalian kumpul bersama sahabat dari SMA N 2 lulusan 1985 dan SMA Yos lulusan 1988 maklum kami sudah tidak tinggal di cilacap lg hotelnya nyaman dan tengah kota mungkin dulu mantan hotel grand cilacap apa ya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9958226680755615,Family & Group Friendly,Family & Group Friendly (0.95); Facilities & Amenities (0.92); Service Quality (0.91)
dwi wijaya,2020,5,hotel tempat menginap yang nyaman enak dan santai harga terjangkau dengan fasilitas yang baik dan sopan santun,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989286065101624,Service Quality,Service Quality (0.99); Pricing & Value for Money (0.99); Facilities & Amenities (0.98)
William Mustafa,2024,5,Sarapan hotel yang bagusnya lumayan enak2,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989997744560242,Food & Beverage,Food & Beverage (0.88); Service Quality (0.73); Guest Experience (0.72)
Didi Mardiantono,2025,4,kamar rapih bersih bagus layanan bagus ramah lokasi strategis deket pantai deket kota pokok nya sip,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994122982025146,Facilities & Amenities,"Facilities & Amenities (1.00); Cleanliness, Hygiene & Maintenance (0.99); Room Quality & Comfort (0.99)"
Qowi Iwoq,2025,5,tempat memuaskan dianjurkan untuk yang sedang cari hotel di cilacap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9975963234901428,Service Quality,Service Quality (0.93); Facilities & Amenities (0.83); Room Quality & Comfort (0.78)
nur anif hidayah,2019,5,hotel sedang di renovasi lampu kamar terlalu berkurang cocok buat istirahat kamar nya banyak pelayanan nya ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9885728359222412,Service Quality,Service Quality (0.97); Staff Conduct & Hospitality (0.95); Service Efficiency & Responsiveness (0.93)
Afifa Nurmala,2025,5,kamarnya nyaman pelayanannya baik,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988669157028198,Service Quality,Service Quality (1.00); Room Quality & Comfort (0.99); Guest Experience (0.99)
ullys indraria,2020,5,hotelnya berada di daerah perkotaan cilacap dekat dengan pantai kamarnya bersih nyaman desainnya jg bagus minimalis ada ruang dansa restoran,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994945526123047,Room Quality & Comfort,"Room Quality & Comfort (0.99); Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.97)"
Aris Setiawan,2025,3,kamar kasurnya tidak rata ac kurang dingin,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9983595013618469,Facilities & Amenities,"Facilities & Amenities (0.78); Sustainability & Environmental Quality (0.77); Loyalty, Recommendation & Appreciation (0.73)"
Bekti Istiqomah,2019,5,Nihh aku kasih rekomendasi hotel di kota cilacap deket sama pusat perbelanjaan alun alun wisata laut makanan jalan juga banyakk di sekitar hotel tinggal pilih ajaa asikk kan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992470741271973,Food & Beverage,Food & Beverage (0.86); Facilities & Amenities (0.73); Booking & Reservation Experience (0.62)
atik arnanda,2023,5,lokasi tengah kota mudah dijangkau cocok untuk pertemuan pertemuan seminar dll kemarin mengunjungi acara dpc harpi cilacap,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.994484007358551,Facilities & Amenities,"Facilities & Amenities (0.99); Family & Group Friendly (0.77); Location, Accessibility & Parking (0.73)"
Rudi Achonk,2025,4,pelayanan ramah fasilitas mewah harga murah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9988269209861755,Guest Experience,Guest Experience (0.95); Facilities & Amenities (0.95); Pricing & Value for Money (0.95)
Rulissantie,2022,4,letaknya lumayan strategis kamarnya lumayan bersih menu sarapan standar saja,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991074204444885,Facilities & Amenities,"Facilities & Amenities (0.98); Cleanliness, Hygiene & Maintenance (0.95); Service Quality (0.92)"
Setyo Pratowo,2019,5,hotelnya nyaman tenang menu sarapan komplit cia rasa masakan tradisional,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993394017219543,Food & Beverage,Food & Beverage (0.96); Facilities & Amenities (0.95); Service Quality (0.88)
Iswahyudi,2019,4,hotel yang cukup nyaman d cilacap untuk nongkrong jg enak bsa main bilyard 20rb per jam khusus tamuhotel,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992026686668396,Facilities & Amenities,Facilities & Amenities (0.93); Pricing & Value for Money (0.90); Service Quality (0.81)
Zulhelmy Rendra Nasution,2025,4,air kamar mandi kurang kencang,KOMPETITOR,Bintang 3,HotelDafamCilacap,negative,0.9982770681381226,Facilities & Amenities,Facilities & Amenities (0.95); Service Quality (0.82); Sustainability & Environmental Quality (0.79)
rizqi dini hari,2023,4,Hotel yang lengkap ada kolam renang ada pijat ada sauna ada karaoke mau kepantai teluk penyu tinggal jalan dari hotel,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992048144340515,Facilities & Amenities,Facilities & Amenities (1.00); Service Quality (0.94); Service Efficiency & Responsiveness (0.92)
Rafi Fadhil Al Zaki,2023,5,Tempat baru nyaman fasilitas mantap letak strategis dengan pusat kota,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994199275970459,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.98); Service Quality (0.92)
Bagoes Murdiyanto,2019,5,nyaman buat beristirahat di kota cilacap kolam renangnya jg nyaman sarapan enak n cukup bervariasi,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994094371795654,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.88); Family & Group Friendly (0.81)
Shakes Py,2019,4,Ruang cukup besar dan nyaman tapi sayang tempat mandinya tidak ada pembatas udara nya ingin pergi kemana2,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8587603569030762,Facilities & Amenities,Facilities & Amenities (0.98); Room Quality & Comfort (0.97); Service Quality (0.74)
Ayah Nayla,2018,4,Hotel brand nasional pertama di cilacap seharusnya gedungnya di renovasi lagi biar mampu bersaing dengan hotel2 pendatang baru yang rata rata vertikal di atas 5 lantai,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9802652597427368,Sustainability & Environmental Quality,Sustainability & Environmental Quality (0.40); Facilities & Amenities (0.35); Pricing & Value for Money (0.23)
Aji,2024,4,lumayan bagus pesan 2 kamar lain bocor ac,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8995435833930969,Service Quality,Service Quality (0.95); Sustainability & Environmental Quality (0.84); Facilities & Amenities (0.84)
ahmad maksud,2025,5,memuaskan omongi yang lain bisa merapat disini,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9835475087165833,Check in/out Experience,"Check in/out Experience (0.70); Guest Experience (0.69); Loyalty, Recommendation & Appreciation (0.68)"
Elizabeth Helyant Sari,2020,5,pelayanan cepat dan ramah kebersihan nya sangat dijaga sangat nyaman untuk istrinya makanan yang disediakan juga enak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9986920952796936,Service Efficiency & Responsiveness,"Service Efficiency & Responsiveness (1.00); Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (1.00)"
Mas Darno,2019,4,kamarnya bersih amenitas lengkap hanya handuk sepertinya perlu diganti dengan yang lebih baru,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.7542811036109924,Facilities & Amenities,"Facilities & Amenities (0.97); Service Quality (0.96); Cleanliness, Hygiene & Maintenance (0.96)"
Faih “Kelana” Kawunganten,2020,4,lumayan menyenangkan fadilitasnya hanya air mineral di kamar ko bayar lucu saja,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9953116774559021,Facilities & Amenities,Facilities & Amenities (0.96); Guest Experience (0.91); Pricing & Value for Money (0.90)
Koto Atazaga,2021,5,Harga dengan fasilitas kamar sesuai tapi makanannya lengkap ini yang aku sukai,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9943769574165344,Facilities & Amenities,Facilities & Amenities (0.99); Food & Beverage (0.98); Pricing & Value for Money (0.98)
Biru langit,2025,5,Pelayanan bagus kamar rapih dan bersih layak kembali,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9989904761314392,Service Quality,"Service Quality (1.00); Guest Experience (1.00); Cleanliness, Hygiene & Maintenance (1.00)"
Kariπ 15,2025,5,hotel dafam pelayanan ramah kamar bersih dan rapi makanan banyak variasinya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9994301199913025,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (1.00); Facilities & Amenities (0.99); Service Quality (0.98)"
edwin ferdinandz,2024,1,kemahalan untuk hotel bintang 3 tarif 300 ribu lebih rekomended ke hotel lain saja lebih murah sih di daerah cilacap banyak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.99505215883255,Pricing & Value for Money,"Pricing & Value for Money (0.86); Loyalty, Recommendation & Appreciation (0.52); Sustainability & Environmental Quality (0.44)"
Hendra irawan,2022,5,Hotel bersih petugas ramah sarapan cukup baik untuk hotel sekelasnya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9980915188789368,Service Quality,"Service Quality (1.00); Cleanliness, Hygiene & Maintenance (0.99); Staff Conduct & Hospitality (0.98)"
Wahyudi Budi Pramono,2025,5,murah dan menyenangkan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992074370384216,Pricing & Value for Money,Pricing & Value for Money (0.93); Family & Group Friendly (0.88); Facilities & Amenities (0.87)
Arifin Marpaung,2021,5,layanan yang bagus sangat disarankan untuk hotel di cilacap lokasi nya jg sangat bagus mudah diakses kemna2 dekat,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992582201957703,Service Quality,Service Quality (1.00); Facilities & Amenities (0.99); Service Efficiency & Responsiveness (0.89)
Hendro Maulana,2024,5,tempat nyaman pelayanan bagus rasa makanan enak dan variasi,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992884397506714,Service Quality,Service Quality (0.99); Facilities & Amenities (0.99); Room Quality & Comfort (0.98)
15_Bebby Adam Azka Zaki,2024,5,kamarnya nyaman kolam nya bagus dan makananya enak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993569254875183,Facilities & Amenities,Facilities & Amenities (0.99); Room Quality & Comfort (0.98); Guest Experience (0.92)
User _saiman,2025,4,Cukup puas untuk menginap untuk semalam,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9949376583099365,Guest Experience,Guest Experience (0.85); Service Quality (0.78); Room Quality & Comfort (0.75)
Titi Herawati,2020,4,rasanya ingin tinggal di sini lg jika datang kembali karena pria piwernya baik ramah dan cepat dalam pelayanan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9951381087303162,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (1.00); Service Quality (1.00); Guest Experience (0.99)
Brian Hambali,2025,4,kolam renang nya oke banget apalagi untuk anak anak,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9992801547050476,Facilities & Amenities,"Facilities & Amenities (0.90); Family & Group Friendly (0.84); Cleanliness, Hygiene & Maintenance (0.83)"
Claretta Wibawa,2025,5,lokasi strategis dan pelayanan ramah,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993218183517456,Service Efficiency & Responsiveness,Service Efficiency & Responsiveness (0.99); Staff Conduct & Hospitality (0.99); Guest Experience (0.98)
Dubidubidam7,2025,5,tempat mewah yang nyaman cocok buat keluarga liburan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9993556141853333,Family & Group Friendly,Family & Group Friendly (0.97); Room Quality & Comfort (0.91); Facilities & Amenities (0.91)
afifatul mukaromah,2025,5,2 kali menginap di Dafam hotel cilacap dan untuk acara rapat selalu nyaman,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9970314502716064,Service Quality,Service Quality (0.82); Room Quality & Comfort (0.81); Family & Group Friendly (0.72)
Roosanti Widyastuti,2020,5,sarana prasarana bagus dan lengkap sayang cuma mampir sebentar tidak sempat menikmati kolam renangnya,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.8707032203674316,Facilities & Amenities,Facilities & Amenities (0.99); Service Quality (0.90); Sustainability & Environmental Quality (0.74)
Bowo Kasep,2025,5,memuaskan,KOMPETITOR,Bintang 3,HotelDafamCilacap,positive,0.9991829991340637,"Cleanliness, Hygiene & Maintenance","Cleanliness, Hygiene & Maintenance (0.94); Facilities & Amenities (0.88); Sustainability & Environmental Quality (0.88)"
