No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
257.0,Ardhi Mohamad,85,2023-01-08,1,"Not friendly staff, from the security to the receptionist. Not a single smile. Took them almost half hours to check me in. And I checked in at around 4-5 PM, aren’t they supposed to be ready around 2 PM? When i ask why it took so long: they said they need to check the room. I ask for the late check out, and guess what? They reject it, it has to be at 12.00 sharp. Not even a half hour late. Worst experience. I mean i am fine with the room and the facilities. But not with the hospitality, aren’t Jogja people supposed to be warm and nice? And to be honest. It’s overpriced. The AC is leaking! And around 7 AM to 9 AM there’s this loud sound like a trolley being pulled. So annoying! Worst experience ever. And the access road to get to here, small aisle. No signs whatsoever. 👎🏻👎🏻","Not friendly staff, from the security to the receptionist. Not a single smile. Took them almost half hours to check me in. And i checked in at around 4-5 pm, arent they supposed to be ready around 2 pm? When i ask why it took so long: they said they need to check the room. I ask for the late check out, and guess what? They reject it, it has to be at 12.00 sharp. Not even a half hour late. Worst experience. I mean i am fine with the room and the facilities. But not with the hospitality, arent jogja people supposed to be warm and nice? And to be honest. Its overpriced. The ac is leaking! And around 7 am to 9 am theres this loud sound like a trolley being pulled. So annoying! Worst experience ever. And the access road to get to here, small aisle. No signs whatsoever.",not friendly staff from the security to the receptionist not a single smile took them almost half hours to check me in and i checked in at around pm arent they supposed to be ready around pm when i ask why it took so long they said they need to check the room i ask for the late check out and guess what they reject it it has to be at sharp not even a half hour late worst experience i mean i am fine with the room and the facilities but not with the hospitality arent jogja people supposed to be warm and nice and to be honest its overpriced the ac is leaking and around am to am theres this loud sound like a trolley being pulled so annoying worst experience ever and the access road to get to here small aisle no signs whatsoever
258.0,Ivanoskovic,131,2021-01-08,3,"Rate harga normal di harga 200 ribuan.. tapi begitu momen weekend/long weekend harga naik drastis. Room yang kita ambil deluxe, weekend di rate 650 ribuan. Room kurang nyaman bagi kami. Room yang kami booked ternyat bocor ketika hujan dan kami pun komplain minta pindah. Kamar baru yang ditawarkan kondisi kamar mandinya kurang nyaman. Lokasi oke. Ke Malioboro bisa jalan kaki sekitar 500 meteran. Kalau based on room dengan rate long weekend dan nyari nyaman better cari tempat lain. Tapi kalau just based on location, oke lah.","Rate harga normal di harga 200 ribuan.. Tapi begitu momen weekend/long weekend harga naik drastis. Room yang kita ambil deluxe, weekend di rate 650 ribuan. Room kurang nyaman bagi kami. Room yang kami booked ternyat bocor ketika hujan dan kami pun komplain minta pindah. Kamar baru yang ditawarkan kondisi kamar mandinya kurang nyaman. Lokasi oke. Ke malioboro bisa jalan kaki sekitar 500 meteran. Kalau based on room dengan rate long weekend dan nyari nyaman better cari tempat lain. Tapi kalau just based on location, oke lah.",rate harga normal di harga ribuan tapi begitu momen weekendlong weekend harga naik drastis room yang kita ambil deluxe weekend di rate ribuan room kurang nyaman bagi kami room yang kami booked ternyat bocor ketika hujan dan kami pun komplain minta pindah kamar baru yang ditawarkan kondisi kamar mandinya kurang nyaman lokasi oke ke malioboro bisa jalan kaki sekitar meteran kalau based on room dengan rate long weekend dan nyari nyaman better cari tempat lain tapi kalau just based on location oke lah
259.0,pasha nareshwara,8,2025-01-08,4,"Pelayanan sudah baik dan lokasi strategis. Tetapi, jendela ada yang tersangkut jadi tidak bisa ditutup dengan benar, pintu kamar mandi juga longgar dan tidak bisa dikunci.","Pelayanan sudah baik dan lokasi strategis. Tetapi, jendela ada yang tersangkut jadi tidak bisa ditutup dengan benar, pintu kamar mandi juga longgar dan tidak bisa dikunci.",pelayanan sudah baik dan lokasi strategis tetapi jendela ada yang tersangkut jadi tidak bisa ditutup dengan benar pintu kamar mandi juga longgar dan tidak bisa dikunci
260.0,Apstari Ri,12,2022-01-08,5,"Hotel berbasis islami ya, seperti hotel syariah tp bukan syariah. Mbak mas nya baik ramah sekali, didalam kamar disediakan alat sholat lengkap+al-quran. Fasilitas spt handuk, sabun, shampo semua lengkap, ada hair dry tp dipinjamkan. Tea&kopi juga disediakan. Saya menginap 3hari 2 malam, boleh requst kamar dibersihkan&tea kopi air mineral semuanya direfill","Hotel berbasis islami ya, seperti hotel syariah tp bukan syariah. Mbak mas nya baik ramah sekali, didalam kamar disediakan alat sholat lengkap+al-quran. Fasilitas spt handuk, sabun, shampo semua lengkap, ada hair dry tp dipinjamkan. Tea&kopi juga disediakan. Saya menginap 3hari 2 malam, boleh requst kamar dibersihkan&tea kopi air mineral semuanya direfill",hotel berbasis islami ya seperti hotel syariah tp bukan syariah mbak mas nya baik ramah sekali didalam kamar disediakan alat sholat lengkapalquran fasilitas spt handuk sabun shampo semua lengkap ada hair dry tp dipinjamkan teakopi juga disediakan saya menginap hari malam boleh requst kamar dibersihkantea kopi air mineral semuanya direfill
261.0,My Nizar,548,2024-01-08,4,"Lokasi nya sangat dekat dengan Jl. Malioboro jadi selain pengalaman menginap juga bisa sekaligus untuk berwisata ke area Malioboro, harga nya terjangkau dan tempatnya nyaman, sarapan tersesia untuk tamu dengan pilihan menu yang cukup lengkap dan beragam","Lokasi nya sangat dekat dengan jl. Malioboro jadi selain pengalaman menginap juga bisa sekaligus untuk berwisata ke area malioboro, harga nya terjangkau dan tempatnya nyaman, sarapan tersesia untuk tamu dengan pilihan menu yang cukup lengkap dan beragam",lokasi nya sangat dekat dengan jl malioboro jadi selain pengalaman menginap juga bisa sekaligus untuk berwisata ke area malioboro harga nya terjangkau dan tempatnya nyaman sarapan tersesia untuk tamu dengan pilihan menu yang cukup lengkap dan beragam
262.0,Avin Nadhir,516,2019-01-08,5,"Tempatnya selalu bersih. Parkir nya luas sekali. Sangat dekat dengan malioboro. Ada hall untuk meeting baik kecil maupun besar. Banyak lukisan terpampang disana. Terdapat jalan khusus buat pengguna kursi roda. Sarapan paginya juga banyak pilihan, mulai roti, buah, nasi dan lain sebagainya.","Tempatnya selalu bersih. Parkir nya luas sekali. Sangat dekat dengan malioboro. Ada hall untuk meeting baik kecil maupun besar. Banyak lukisan terpampang disana. Terdapat jalan khusus buat pengguna kursi roda. Sarapan paginya juga banyak pilihan, mulai roti, buah, nasi dan lain sebagainya.",tempatnya selalu bersih parkir nya luas sekali sangat dekat dengan malioboro ada hall untuk meeting baik kecil maupun besar banyak lukisan terpampang disana terdapat jalan khusus buat pengguna kursi roda sarapan paginya juga banyak pilihan mulai roti buah nasi dan lain sebagainya
263.0,Andreas aja,72,2023-01-08,2,"Tembok2 kamar agak kusam (catnya udah mau terkelupas). Juga selimut, sprey udah pada lusuh/kumal. Tidak kedap suara dgn ruangan sebelah....tidak sesuai dgn kelas hotel...bintang 3","Tembok2 kamar agak kusam (catnya udah mau terkelupas). Juga selimut, sprey udah pada lusuh/kumal. Tidak kedap suara dgn ruangan sebelah..tidak sesuai dgn kelas hotel..bintang 3",tembok kamar agak kusam catnya udah mau terkelupas juga selimut sprey udah pada lusuhkumal tidak kedap suara dgn ruangan sebelahtidak sesuai dgn kelas hotelbintang
264.0,Betrix Apriyani,74,2021-01-08,4,"Pesan 4 kamar melalui Agoda, kami datang jam 11..utk registrasi dl karna check-in adalah jam 14.00 atau jam 2 siang..saat kembali lagi ke hotel ternyata kamar belum disiapkan. Krn hari itu katanya banyak rombongan checkout.. dr pesanan 4 kamar diberi kamar 1 dulu..setengah jam berikutnya diberi kamar 1 lagi..mungkin 45 menit kemudian baru diberi 2 kamar lagi. Yang lain lain oke lah..lokasi strategis pusat kota bgt Deket kemana mana..ke pasar bringharjo atau Malioboro tinggal jalan kaki. Sarapan biasanya di pesona meyediakan berbagai macam variasi makan..utk HR ini cm tersedia nasi goreng,nasi putih,mie goreng dan ayam..telur dadar bubur ayam sereal dan buah segar..serta roti tawar","Pesan 4 kamar melalui agoda, kami datang jam 11..utk registrasi dl karna check-in adalah jam 14.00 atau jam 2 siang..saat kembali lagi ke hotel ternyata kamar belum disiapkan. Krn hari itu katanya banyak rombongan checkout.. Dr pesanan 4 kamar diberi kamar 1 dulu..setengah jam berikutnya diberi kamar 1 lagi..mungkin 45 menit kemudian baru diberi 2 kamar lagi. Yang lain lain oke lah..lokasi strategis pusat kota bgt deket kemana mana..ke pasar bringharjo atau malioboro tinggal jalan kaki. Sarapan biasanya di pesona meyediakan berbagai macam variasi makan..utk hr ini cm tersedia nasi goreng,nasi putih,mie goreng dan ayam..telur dadar bubur ayam sereal dan buah segar..serta roti tawar",pesan kamar melalui agoda kami datang jam utk registrasi dl karna checkin adalah jam atau jam siangsaat kembali lagi ke hotel ternyata kamar belum disiapkan krn hari itu katanya banyak rombongan checkout dr pesanan kamar diberi kamar dulusetengah jam berikutnya diberi kamar lagimungkin menit kemudian baru diberi kamar lagi yang lain lain oke lahlokasi strategis pusat kota bgt deket kemana manake pasar bringharjo atau malioboro tinggal jalan kaki sarapan biasanya di pesona meyediakan berbagai macam variasi makanutk hr ini cm tersedia nasi gorengnasi putihmie goreng dan ayamtelur dadar bubur ayam sereal dan buah segarserta roti tawar
265.0,M.S. Aribowo,70,2025-03-08,5,"Dekat dg Teras Malioboro-1 13 Feb chkin, 14 Feb 25 chkout.. 2Rooms, 2days price Rp1,7Jeti..via AGODA..yaah cukupan laah","Dekat dg teras malioboro-1 13 feb chkin, 14 feb 25 chkout.. 2rooms, 2days price rp1,7jeti..via agoda..yaah cukupan laah",dekat dg teras malioboro feb chkin feb chkout rooms days price rpjetivia agodayaah cukupan laah
266.0,May Astinasari,177,2024-01-08,5,Pelayanan di hotel ini cukup baik. Guest house nya ramah dan sangat membantu tamu dalam memenuhi kebutuhan selama menginap. Terimakasih,Pelayanan di hotel ini cukup baik. Guest house nya ramah dan sangat membantu tamu dalam memenuhi kebutuhan selama menginap. Terimakasih,pelayanan di hotel ini cukup baik guest house nya ramah dan sangat membantu tamu dalam memenuhi kebutuhan selama menginap terimakasih
267.0,Arthi Cepuri,32,2023-01-08,1,"Kakak saya menginap beberapa hari di hotel ini, dan saya datang untuk ktmu kakak saya. Pelayanan Front Office nya pas malam NOL...saya bertanya kalau kamar ---letaknya dimana, cuma di kasih tau sambil nunduk dan mengerjakan sesuatu, gak mandang saya dia bilang lurus aja ada lift bisa langsung🤔🤔🤔Bintang 3 kok kayak gitu yaa?? Saya juga kerja di hotel dan gak seperti itu pelayanannya..!! Hargai tamu, servicenya diperbaiki..Kamarnya AC gak dingin..puanaasss😮‍💨😮‍💨😮‍💨","Kakak saya menginap beberapa hari di hotel ini, dan saya datang untuk ktmu kakak saya. Pelayanan front office nya pas malam nol..saya bertanya kalau kamar --letaknya dimana, cuma di kasih tau sambil nunduk dan mengerjakan sesuatu, gak mandang saya dia bilang lurus aja ada lift bisa langsungbintang 3 kok kayak gitu yaa?? Saya juga kerja di hotel dan gak seperti itu pelayanannya..!! Hargai tamu, servicenya diperbaiki..kamarnya ac gak dingin..puanaass",kakak saya menginap beberapa hari di hotel ini dan saya datang untuk ktmu kakak saya pelayanan front office nya pas malam nolsaya bertanya kalau kamar letaknya dimana cuma di kasih tau sambil nunduk dan mengerjakan sesuatu gak mandang saya dia bilang lurus aja ada lift bisa langsungbintang kok kayak gitu yaa saya juga kerja di hotel dan gak seperti itu pelayanannya hargai tamu servicenya diperbaikikamarnya ac gak dinginpuanaass
268.0,DICCAmedia,148,2023-01-08,5,"Secara lokasi sangat strategis, bisa berjalan kaki ke titik nol kilometer Yogyakarta, karena tidak langsung berada di Jalan Malioboro jadi tidak terkena Car Free Night, menu sarapan juga lengkap.","Secara lokasi sangat strategis, bisa berjalan kaki ke titik nol kilometer yogyakarta, karena tidak langsung berada di jalan malioboro jadi tidak terkena car free night, menu sarapan juga lengkap.",secara lokasi sangat strategis bisa berjalan kaki ke titik nol kilometer yogyakarta karena tidak langsung berada di jalan malioboro jadi tidak terkena car free night menu sarapan juga lengkap
269.0,VSP 0129,2,2022-01-08,5,"Keunggulan hotel dekat dengan jalan malioboro. Kolong tempat tidur tidak terlalu bersih. Waktu mau mengambil mainan anak jatuh yang jatuh ke kolong tempat tidur, kelihatan debunya banyak. Mungkin karena bangunan sudah lama (bekas hotel pesona), suara orang dari luar sangat kedengaran.","Keunggulan hotel dekat dengan jalan malioboro. Kolong tempat tidur tidak terlalu bersih. Waktu mau mengambil mainan anak jatuh yang jatuh ke kolong tempat tidur, kelihatan debunya banyak. Mungkin karena bangunan sudah lama (bekas hotel pesona), suara orang dari luar sangat kedengaran.",keunggulan hotel dekat dengan jalan malioboro kolong tempat tidur tidak terlalu bersih waktu mau mengambil mainan anak jatuh yang jatuh ke kolong tempat tidur kelihatan debunya banyak mungkin karena bangunan sudah lama bekas hotel pesona suara orang dari luar sangat kedengaran
270.0,Noviyanti Wardhani,124,2023-01-08,4,"Kebersihan hotel, kamar, kamar mandi baik. Sprei & handuk wangi. Menu sarapan bisa lebih bervariasi. Menu makanan di resto di jaga ketersediaannya. Karena ketika mau makan malam di resto banyak makanan yg kosong.","Kebersihan hotel, kamar, kamar mandi baik. Sprei & handuk wangi. Menu sarapan bisa lebih bervariasi. Menu makanan di resto di jaga ketersediaannya. Karena ketika mau makan malam di resto banyak makanan yg kosong.",kebersihan hotel kamar kamar mandi baik sprei handuk wangi menu sarapan bisa lebih bervariasi menu makanan di resto di jaga ketersediaannya karena ketika mau makan malam di resto banyak makanan yg kosong
271.0,Liliayu,49,2025-01-08,5,Lokasi strategis bgt enak keluar gang depannya langsung teras Malioboro+ pasar Beringharjo jadi ya lumayan bgt.. untuk parkiran mobil cukup luas pokoknya bagus pelayanan nya ramah² ✨,Lokasi strategis bgt enak keluar gang depannya langsung teras malioboro+ pasar beringharjo jadi ya lumayan bgt.. Untuk parkiran mobil cukup luas pokoknya bagus pelayanan nya ramah,lokasi strategis bgt enak keluar gang depannya langsung teras malioboro pasar beringharjo jadi ya lumayan bgt untuk parkiran mobil cukup luas pokoknya bagus pelayanan nya ramah
272.0,Aqbil Shafa Fakkar,17,2022-01-08,4,"Bagus, bersih, pelayanannya ramah, harganya juga terjangkau. Ada sajadah dan Al-Qur'an di kamarnya, dekat masjid, dan dekat malioboro juga. Saluran televisinya juga bagus-bagus, ada channel luar negeri, tapi gaada RCTI dan Indosiar nya hehe, tapi gapapa. Secara overall, bagus, recommended banget pokonya.","Bagus, bersih, pelayanannya ramah, harganya juga terjangkau. Ada sajadah dan al-qur'an di kamarnya, dekat masjid, dan dekat malioboro juga. Saluran televisinya juga bagus-bagus, ada channel luar negeri, tapi gaada rcti dan indosiar nya hehe, tapi gapapa. Secara overall, bagus, recommended banget pokonya.",bagus bersih pelayanannya ramah harganya juga terjangkau ada sajadah dan alquran di kamarnya dekat masjid dan dekat malioboro juga saluran televisinya juga bagusbagus ada channel luar negeri tapi gaada rcti dan indosiar nya hehe tapi gapapa secara overall bagus recommended banget pokonya
273.0,M. E.,115,2020-01-08,1,"Very bad experience here. Staff is extremely friendly and rooms are spacious and comfortable, but walls are very thin, so you can hear the shower running the next room through the walls. They also had drilling and banging noises in the room next to us starting at 8:30am. Also the cleaning lady tried to enter the room at 8:20am after banging on the door. I ended up cancelling the next two nights. Also, the restaurant food was below average.","Very bad experience here. Staff is extremely friendly and rooms are spacious and comfortable, but walls are very thin, so you can hear the shower running the next room through the walls. They also had drilling and banging noises in the room next to us starting at 8:30am. Also the cleaning lady tried to enter the room at 8:20am after banging on the door. I ended up cancelling the next two nights. Also, the restaurant food was below average.",very bad experience here staff is extremely friendly and rooms are spacious and comfortable but walls are very thin so you can hear the shower running the next room through the walls they also had drilling and banging noises in the room next to us starting at am also the cleaning lady tried to enter the room at am after banging on the door i ended up cancelling the next two nights also the restaurant food was below average
274.0,Nugroho Danan,170,2022-01-08,4,Pelayannya ramah.... Saat Sahur mereka pro aktif menawaran menu buat sahur. Harga terjangkau Cuma ada beberapa meja dari besi dekat lampu tidur yg berkarat.. sama refill untuk sabun mandinya tolong diperhatikan,Pelayannya ramah.. Saat sahur mereka pro aktif menawaran menu buat sahur. Harga terjangkau cuma ada beberapa meja dari besi dekat lampu tidur yg berkarat.. Sama refill untuk sabun mandinya tolong diperhatikan,pelayannya ramah saat sahur mereka pro aktif menawaran menu buat sahur harga terjangkau cuma ada beberapa meja dari besi dekat lampu tidur yg berkarat sama refill untuk sabun mandinya tolong diperhatikan
275.0,dede lovely,9,2023-01-08,5,"Overall ok sik, tp kalau lebih baik lg tempat exitnya di kasih penerang kmrn gelap banget agak2 horor. Kalau dikasih penerang kan lebih bagus jd gak horor krn koridornya menuju ke kamar lampunya agak2 redup gitu. Tp sdh baguslah utk semuanya...tetap bertahan lebih mantap yah 👌👍","Overall ok sik, tp kalau lebih baik lg tempat exitnya di kasih penerang kmrn gelap banget agak2 horor. Kalau dikasih penerang kan lebih bagus jd gak horor krn koridornya menuju ke kamar lampunya agak2 redup gitu. Tp sdh baguslah utk semuanya..tetap bertahan lebih mantap yah",overall ok sik tp kalau lebih baik lg tempat exitnya di kasih penerang kmrn gelap banget agak horor kalau dikasih penerang kan lebih bagus jd gak horor krn koridornya menuju ke kamar lampunya agak redup gitu tp sdh baguslah utk semuanyatetap bertahan lebih mantap yah
276.0,Irma Rochayati,26,2023-01-08,5,"Cocok untuk stay Liburan anak sekolah Suasana nyaman dan aman, karena dekat Korem, parkir luas. Mau ke malioboro, tinggal jalan kaki. Mau ke alun - alun tinggal jalan kaki. Mau cari oleh oleh tinggal jalan kaki. Mau ke Nol kilometer tinggal jalan kaki. Mau ke museum tinggal jalan kaki. Yang senang jalan jalan pasti suka stay di sini. Facilities : Room OK Mukena, Sajadah Ok Breakfast OK Room Service OK Wifi OK Resto OK Silahkan yg mau coba untuk stay d Malioboro. Selamat berlibur semua.","Cocok untuk stay liburan anak sekolah suasana nyaman dan aman, karena dekat korem, parkir luas. Mau ke malioboro, tinggal jalan kaki. Mau ke alun - alun tinggal jalan kaki. Mau cari oleh oleh tinggal jalan kaki. Mau ke nol kilometer tinggal jalan kaki. Mau ke museum tinggal jalan kaki. Yang senang jalan jalan pasti suka stay di sini. Facilities: room ok mukena, sajadah ok breakfast ok room service ok wifi ok resto ok silahkan yg mau coba untuk stay d malioboro. Selamat berlibur semua.",cocok untuk stay liburan anak sekolah suasana nyaman dan aman karena dekat korem parkir luas mau ke malioboro tinggal jalan kaki mau ke alun alun tinggal jalan kaki mau cari oleh oleh tinggal jalan kaki mau ke nol kilometer tinggal jalan kaki mau ke museum tinggal jalan kaki yang senang jalan jalan pasti suka stay di sini facilities room ok mukena sajadah ok breakfast ok room service ok wifi ok resto ok silahkan yg mau coba untuk stay d malioboro selamat berlibur semua
277.0,Katerina S,6,2020-01-08,5,"Kamar nyaman dan bersih. Meski berada di kawasan wisata yang ramai tapi suasana dalam hotel sangat tenang. Menu sarapan bervariasi dan enak2. Pelayanan baik, staff ramah dan informatif. Kalau liburan di Jogja lagi saya akan ke hotel Pesonna lagi.","Kamar nyaman dan bersih. Meski berada di kawasan wisata yang ramai tapi suasana dalam hotel sangat tenang. Menu sarapan bervariasi dan enak2. Pelayanan baik, staff ramah dan informatif. Kalau liburan di jogja lagi saya akan ke hotel pesonna lagi.",kamar nyaman dan bersih meski berada di kawasan wisata yang ramai tapi suasana dalam hotel sangat tenang menu sarapan bervariasi dan enak pelayanan baik staff ramah dan informatif kalau liburan di jogja lagi saya akan ke hotel pesonna lagi
278.0,Daniel Rendy Novendra,33,2019-01-08,4,"Kamar Deluxe memiliki fasilitas yang cukup lengkap dan sangat nyaman, TV satelit dengan pilihan channel yang beragam, AC, Free Wifi, dan juga kamar mandi dengan pilihan air hangat / air dingin. Namun tidak adanya lemari membuat saya kebingungan untuk memindahkan baju baju saya dari koper, karena hanya ada tempat hanger baju saja, overall secara fasilitas dan pelayanan sangat baik tidak akan membuat kecewa","Kamar deluxe memiliki fasilitas yang cukup lengkap dan sangat nyaman, tv satelit dengan pilihan channel yang beragam, ac, free wifi, dan juga kamar mandi dengan pilihan air hangat / air dingin. Namun tidak adanya lemari membuat saya kebingungan untuk memindahkan baju baju saya dari koper, karena hanya ada tempat hanger baju saja, overall secara fasilitas dan pelayanan sangat baik tidak akan membuat kecewa",kamar deluxe memiliki fasilitas yang cukup lengkap dan sangat nyaman tv satelit dengan pilihan channel yang beragam ac free wifi dan juga kamar mandi dengan pilihan air hangat air dingin namun tidak adanya lemari membuat saya kebingungan untuk memindahkan baju baju saya dari koper karena hanya ada tempat hanger baju saja overall secara fasilitas dan pelayanan sangat baik tidak akan membuat kecewa
279.0,Fiky Baharudin,62,2023-01-08,5,"lokasi dan service pelayanan sangat baik, dekat dengan objek wisata seperti malioboro dan keraton bisa jalan kaki minusnya hanya di pintu kamar mandi yg tidak bisa dikunci, mungkin kedepannya bisa dicek perkamar jika ada yg bermasalah agar lebih baik.","Lokasi dan service pelayanan sangat baik, dekat dengan objek wisata seperti malioboro dan keraton bisa jalan kaki minusnya hanya di pintu kamar mandi yg tidak bisa dikunci, mungkin kedepannya bisa dicek perkamar jika ada yg bermasalah agar lebih baik.",lokasi dan service pelayanan sangat baik dekat dengan objek wisata seperti malioboro dan keraton bisa jalan kaki minusnya hanya di pintu kamar mandi yg tidak bisa dikunci mungkin kedepannya bisa dicek perkamar jika ada yg bermasalah agar lebih baik
280.0,Ngura Akisul,1,2025-01-08,3,"Sesuai harga, tapi utk peak season harga lumayan mahal tdk sesuai dgn rooms.","Sesuai harga, tapi utk peak season harga lumayan mahal tdk sesuai dgn rooms.",sesuai harga tapi utk peak season harga lumayan mahal tdk sesuai dgn rooms
281.0,Muthia Muharani,95,2019-01-08,5,"Nice hotel with modern design. Big room, with very complete facilities. The bathroom was so clean and make me comfortable. They have big restaurant, with various food for breakfast, and delicious food for lunch. The convention hall not so big, but nice place for small seminar or meeting. Nice hospitality and environment.","Nice hotel with modern design. Big room, with very complete facilities. The bathroom was so clean and make me comfortable. They have big restaurant, with various food for breakfast, and delicious food for lunch. The convention hall not so big, but nice place for small seminar or meeting. Nice hospitality and environment.",nice hotel with modern design big room with very complete facilities the bathroom was so clean and make me comfortable they have big restaurant with various food for breakfast and delicious food for lunch the convention hall not so big but nice place for small seminar or meeting nice hospitality and environment
282.0,Paulus Samsu Wienarno,241,2023-01-08,5,"Hotel ini sangat straegis lokasinya ada disebelah Gedong agung, hanya beberatus meter dari titik nol Yogya, dqn tentu saja ke Alun2 utara Kraton, parkiran luas . Kami sangat merekomendasikan unt nginap disitu .pelayanan prima, kamar bagus bersih, ada wifi...siiip","Hotel ini sangat straegis lokasinya ada disebelah gedong agung, hanya beberatus meter dari titik nol yogya, dqn tentu saja ke alun2 utara kraton, parkiran luas. Kami sangat merekomendasikan unt nginap disitu.pelayanan prima, kamar bagus bersih, ada wifi..siip",hotel ini sangat straegis lokasinya ada disebelah gedong agung hanya beberatus meter dari titik nol yogya dqn tentu saja ke alun utara kraton parkiran luas kami sangat merekomendasikan unt nginap disitu pelayanan prima kamar bagus bersih ada wifisiip
283.0,Lina Susanto,58,2018-01-08,4,"Kamarnya kecil sekali. Jendelanya juga kecil. Ada mini fridge tapi dikunci (tidak bisa digunakan). Air panas di shower kadang tidak stabil, kadang keluar panas sekali, lanjut jadi dingin. Tekanan air showernya cukup kencang. TV layar datar sudah dilengkapi beberapa channel luar negeri. Untuk makan pagi, rasanya biasa saja, variatif walau tidak banyak. Mayoritas makanan Indonesia. Yang paling saya suka dari hotel ini hanya lokasinya yang dekat dengan Malioboro.","Kamarnya kecil sekali. Jendelanya juga kecil. Ada mini fridge tapi dikunci (tidak bisa digunakan). Air panas di shower kadang tidak stabil, kadang keluar panas sekali, lanjut jadi dingin. Tekanan air showernya cukup kencang. Tv layar datar sudah dilengkapi beberapa channel luar negeri. Untuk makan pagi, rasanya biasa saja, variatif walau tidak banyak. Mayoritas makanan indonesia. Yang paling saya suka dari hotel ini hanya lokasinya yang dekat dengan malioboro.",kamarnya kecil sekali jendelanya juga kecil ada mini fridge tapi dikunci tidak bisa digunakan air panas di shower kadang tidak stabil kadang keluar panas sekali lanjut jadi dingin tekanan air showernya cukup kencang tv layar datar sudah dilengkapi beberapa channel luar negeri untuk makan pagi rasanya biasa saja variatif walau tidak banyak mayoritas makanan indonesia yang paling saya suka dari hotel ini hanya lokasinya yang dekat dengan malioboro
284.0,Ahmad Faaza,86,2019-01-08,4,"Hotel pesonna Malioboro salah satu dari sekian banyaknya cabang hotel pesonna. Pegawai nya ramah , ada tempat shalat di lantai bawah . Ada lift. View nya tengah kota Jogja. Dekat sekali dengan km 0 , Malioboro juga dll. Free WiFi bagi yang menginap Kekurangan : Makanan daerah sekitar hotel rata-rata mahal karena memang tidak dekat kampus. Letak hotel yang berada agak masuk ke jalan sempit membuat mobil agak susah parkir atau masuk . Parkir hotel ini juga tidak terlalu luas. Kamarnya serasa sempit dan pencahayaan lampunya agak redup atau sengaja dibuat remang remang. Tidak ada kolam berenang","Hotel pesonna malioboro salah satu dari sekian banyaknya cabang hotel pesonna. Pegawai nya ramah, ada tempat shalat di lantai bawah. Ada lift. View nya tengah kota jogja. Dekat sekali dengan km 0, malioboro juga dll. Free wifi bagi yang menginap kekurangan: makanan daerah sekitar hotel rata-rata mahal karena memang tidak dekat kampus. Letak hotel yang berada agak masuk ke jalan sempit membuat mobil agak susah parkir atau masuk. Parkir hotel ini juga tidak terlalu luas. Kamarnya serasa sempit dan pencahayaan lampunya agak redup atau sengaja dibuat remang remang. Tidak ada kolam berenang",hotel pesonna malioboro salah satu dari sekian banyaknya cabang hotel pesonna pegawai nya ramah ada tempat shalat di lantai bawah ada lift view nya tengah kota jogja dekat sekali dengan km malioboro juga dll free wifi bagi yang menginap kekurangan makanan daerah sekitar hotel ratarata mahal karena memang tidak dekat kampus letak hotel yang berada agak masuk ke jalan sempit membuat mobil agak susah parkir atau masuk parkir hotel ini juga tidak terlalu luas kamarnya serasa sempit dan pencahayaan lampunya agak redup atau sengaja dibuat remang remang tidak ada kolam berenang
285.0,Pu Queensha,37,2020-01-08,4,"Pertama ke hotel pesonna agk kecewa y,krn waktu pesan di agoda ada keterangan tersedia bak mandi dan ternyata enggk. Saya jg nggk tw itu kesalahan pihak hotel atau dr agoda. Tp saya apresiasi dr managemen hotel waktu itu memberi ganti free breakfast untuk 2 org sebagai permintaan maaf. Emg pas bgt pesen hotelnya nggk pake breakfast krn harga breakfastx agk mahal. Tp setelah tw kualitas breakfastx, nggk kaget y klo emg harga brrakfastx agk mahal. Menunya banyak bgt dan enak2. Yg plg menarik perhatian y kue dan puding kecil2 yg dihias cantik bgt. Sukses terus untuk hotel pesonna.","Pertama ke hotel pesonna agk kecewa y,krn waktu pesan di agoda ada keterangan tersedia bak mandi dan ternyata enggk. Saya jg nggk tw itu kesalahan pihak hotel atau dr agoda. Tp saya apresiasi dr managemen hotel waktu itu memberi ganti free breakfast untuk 2 org sebagai permintaan maaf. Emg pas bgt pesen hotelnya nggk pake breakfast krn harga breakfastx agk mahal. Tp setelah tw kualitas breakfastx, nggk kaget y klo emg harga brrakfastx agk mahal. Menunya banyak bgt dan enak2. Yg plg menarik perhatian y kue dan puding kecil2 yg dihias cantik bgt. Sukses terus untuk hotel pesonna.",pertama ke hotel pesonna agk kecewa ykrn waktu pesan di agoda ada keterangan tersedia bak mandi dan ternyata enggk saya jg nggk tw itu kesalahan pihak hotel atau dr agoda tp saya apresiasi dr managemen hotel waktu itu memberi ganti free breakfast untuk org sebagai permintaan maaf emg pas bgt pesen hotelnya nggk pake breakfast krn harga breakfastx agk mahal tp setelah tw kualitas breakfastx nggk kaget y klo emg harga brrakfastx agk mahal menunya banyak bgt dan enak yg plg menarik perhatian y kue dan puding kecil yg dihias cantik bgt sukses terus untuk hotel pesonna
