No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
245.0,widi anto,1,2018-01-08,4,"proses cek in standart, lokasi strategis dekat penjual oleh2, parkiran agak sempit. kamar bersih, nyaman. bathroom agak sempit tapi bersih terawat. ada fasilitas kulkas tapi ga ada isinya, pemanas air, brangkas, pengering rambut lumayan lengkap. kolam dilantai paling atas bagus, cafenya bagus. sarapan standar. proses cek ot cepat.","Proses cek in standart, lokasi strategis dekat penjual oleh2, parkiran agak sempit. Kamar bersih, nyaman. Bathroom agak sempit tapi bersih terawat. Ada fasilitas kulkas tapi ga ada isinya, pemanas air, brangkas, pengering rambut lumayan lengkap. Kolam dilantai paling atas bagus, cafenya bagus. Sarapan standar. Proses cek ot cepat.",proses cek in standart lokasi strategis dekat penjual oleh parkiran agak sempit kamar bersih nyaman bathroom agak sempit tapi bersih terawat ada fasilitas kulkas tapi ga ada isinya pemanas air brangkas pengering rambut lumayan lengkap kolam dilantai paling atas bagus cafenya bagus sarapan standar proses cek ot cepat
246.0,Agung Badung,5,2025-01-08,1,"The staff and manager for breakfast have a complete lack of hospitality, which is a real shame for Accor. Doesn't respond to customer complaints, just plays his cell phone. Very embarrassing, will never go back again.","The staff and manager for breakfast have a complete lack of hospitality, which is a real shame for accor. Doesn't respond to customer complaints, just plays his cell phone. Very embarrassing, will never go back again.",the staff and manager for breakfast have a complete lack of hospitality which is a real shame for accor doesnt respond to customer complaints just plays his cell phone very embarrassing will never go back again
247.0,Kuray August,4,2024-01-08,5,"Kamar nya bersih dan wangi apa lagi tempatnya yang deket sama Malioboro, rekomended banget buat nginep di Jogja yang pengen deket ke Malioboro. Kalau ke pool view nya bagus banget apa lagi gunung merapi indah banget","Kamar nya bersih dan wangi apa lagi tempatnya yang deket sama malioboro, rekomended banget buat nginep di jogja yang pengen deket ke malioboro. Kalau ke pool view nya bagus banget apa lagi gunung merapi indah banget",kamar nya bersih dan wangi apa lagi tempatnya yang deket sama malioboro rekomended banget buat nginep di jogja yang pengen deket ke malioboro kalau ke pool view nya bagus banget apa lagi gunung merapi indah banget
248.0,Natsarim Lam,1,2018-01-08,5,3 star hotel but given 5 star services from top to bottom just unbelievable. Stay 3 nites for the very first time and the bed is better than my own waterbed so soft and comfy like floating in mid air. The breakfast so delicious and mouth watering especially the chicken curry and Longtong. Hotel Location excellent close to all amenities within walking distance. Lastly all the staff most friendly and helpful beyond words and measure. Thank you for making my stay most memorable and hope to return soon. A thousand thank you once again.,3 star hotel but given 5 star services from top to bottom just unbelievable. Stay 3 nites for the very first time and the bed is better than my own waterbed so soft and comfy like floating in mid air. The breakfast so delicious and mouth watering especially the chicken curry and longtong. Hotel location excellent close to all amenities within walking distance. Lastly all the staff most friendly and helpful beyond words and measure. Thank you for making my stay most memorable and hope to return soon. A thousand thank you once again.,star hotel but given star services from top to bottom just unbelievable stay nites for the very first time and the bed is better than my own waterbed so soft and comfy like floating in mid air the breakfast so delicious and mouth watering especially the chicken curry and longtong hotel location excellent close to all amenities within walking distance lastly all the staff most friendly and helpful beyond words and measure thank you for making my stay most memorable and hope to return soon a thousand thank you once again
249.0,"Adi Nugroho,S.Pd.",10,2025-01-08,4,"Kelebihan :Lokasi hotel strategis dekat dengan pusat kota, malioboro dan stasiun tugu Yogya, tidak berisik walaupun dekat keramaian Kekurangan : air shower kurang panas.","Kelebihan:lokasi hotel strategis dekat dengan pusat kota, malioboro dan stasiun tugu yogya, tidak berisik walaupun dekat keramaian kekurangan: air shower kurang panas.",kelebihan lokasi hotel strategis dekat dengan pusat kota malioboro dan stasiun tugu yogya tidak berisik walaupun dekat keramaian kekurangan air shower kurang panas
250.0,Siti Nur Haliza br Sembiring,3,2024-01-08,5,Hotelnya nyaman kamarnya bersih pemandangan dari lantai 7 bagus banget ada mini bar dan kolam nya juga makanannya juga bervarian enak enak staff nya juga pada ramah ramah lokasi nya cukup dekat dgn malioboro,Hotelnya nyaman kamarnya bersih pemandangan dari lantai 7 bagus banget ada mini bar dan kolam nya juga makanannya juga bervarian enak enak staff nya juga pada ramah ramah lokasi nya cukup dekat dgn malioboro,hotelnya nyaman kamarnya bersih pemandangan dari lantai bagus banget ada mini bar dan kolam nya juga makanannya juga bervarian enak enak staff nya juga pada ramah ramah lokasi nya cukup dekat dgn malioboro
251.0,WidyaLoka Wisata,97,2023-01-08,5,"Hotel yang sangat bersih memiliki konsep elegan minimalis dan lokasi hotel yang sangat strategis di jantung kota jogja. Dan view sky bar yang sangat cantik untuk menikmati suasana matahari terbenam. Hotel yang menjulang cukup tinggi d sudut jalan Dagen ini juga memiliki banyak ruang meeting yang cukup baik. Kebersihan kamar juga sangat di jaga oleh salah satu hotel favorit di jogja ini, selain memiliki luas kamar yang cukupan serta penataan interiornya juga membuat kita betah berlama lama di hotel ini. Akses 2lift juga sangat memudahkan kita untuk beraktifitas.","Hotel yang sangat bersih memiliki konsep elegan minimalis dan lokasi hotel yang sangat strategis di jantung kota jogja. Dan view sky bar yang sangat cantik untuk menikmati suasana matahari terbenam. Hotel yang menjulang cukup tinggi d sudut jalan dagen ini juga memiliki banyak ruang meeting yang cukup baik. Kebersihan kamar juga sangat di jaga oleh salah satu hotel favorit di jogja ini, selain memiliki luas kamar yang cukupan serta penataan interiornya juga membuat kita betah berlama lama di hotel ini. Akses 2lift juga sangat memudahkan kita untuk beraktifitas.",hotel yang sangat bersih memiliki konsep elegan minimalis dan lokasi hotel yang sangat strategis di jantung kota jogja dan view sky bar yang sangat cantik untuk menikmati suasana matahari terbenam hotel yang menjulang cukup tinggi d sudut jalan dagen ini juga memiliki banyak ruang meeting yang cukup baik kebersihan kamar juga sangat di jaga oleh salah satu hotel favorit di jogja ini selain memiliki luas kamar yang cukupan serta penataan interiornya juga membuat kita betah berlama lama di hotel ini akses lift juga sangat memudahkan kita untuk beraktifitas
252.0,Laurent Rivai,185,2025-01-08,5,"Hotel paling strategis di daerah dagen, cukup jalan kaki aja klo mau ke Malioboro, kamar ckup tenang dan luas, ada kolam renang dan mini bar juga yg oke buat nongkrong","Hotel paling strategis di daerah dagen, cukup jalan kaki aja klo mau ke malioboro, kamar ckup tenang dan luas, ada kolam renang dan mini bar juga yg oke buat nongkrong",hotel paling strategis di daerah dagen cukup jalan kaki aja klo mau ke malioboro kamar ckup tenang dan luas ada kolam renang dan mini bar juga yg oke buat nongkrong
253.0,Hendri K,1736,2025-01-08,5,"Hotel yang strategis untuk wisata ditengah kota, dekat area oleh2 juga. Nyaman untuk menginap, parkirannya terbatas","Hotel yang strategis untuk wisata ditengah kota, dekat area oleh2 juga. Nyaman untuk menginap, parkirannya terbatas",hotel yang strategis untuk wisata ditengah kota dekat area oleh juga nyaman untuk menginap parkirannya terbatas
254.0,Lynn Sasanti,178,2020-01-08,4,"Meski bintang 3, hotel ini menawarkan paket cukup lengkap buat traveler yang lagi singgah di Yogyakarta. Lokasinya dekat dengan Malioboro, bisa ditempuh dengan jalan kaki sekitar 300an meter maupun naik becak. Selain Malioboro, lokasi hotel ini juga cukup terjangkau dengan lokasi wisata lain seperti kraton, alun-alun utara, titik nol, dan stasiun Tugu. Kamarnya cukup nyaman dengan interior dominasi warna-warna muda yang cerah dan berani. Demikian juga dengan warna dan motif karpet di lorong kamar-kamar yang instagramable. Mengusung kampanye lingkungan hijau bertema Planet 21, hotel ini mengajak tamunya antara lain untuk mengurangi sampah plastik, menghemat frekuensi laundry handuk, dan sebagainya. Ada taman vertikal dengan beragam tanaman bebungaan di resto bar di lantai 1 dan sering dijadikan spot foto para tamu. Ada juga sky bar di roof top yang buka mulai jam 10 pagi sampai jam 12 malem. Di sini kamu bisa nongkrong sambil berburu sunset kota Jogja plus berenang. Sebaiknya kalau ke roof top sky bar sore jelang sunset, soalnya kalau siang panas banget. Untuk menu breakfast, meski tak selengkap hotel bintang 4 atau 5, namun rasanya nendang. Paling suka sama kentang dan pancakenya.","Meski bintang 3, hotel ini menawarkan paket cukup lengkap buat traveler yang lagi singgah di yogyakarta. Lokasinya dekat dengan malioboro, bisa ditempuh dengan jalan kaki sekitar 300an meter maupun naik becak. Selain malioboro, lokasi hotel ini juga cukup terjangkau dengan lokasi wisata lain seperti kraton, alun-alun utara, titik nol, dan stasiun tugu. Kamarnya cukup nyaman dengan interior dominasi warna-warna muda yang cerah dan berani. Demikian juga dengan warna dan motif karpet di lorong kamar-kamar yang instagramable. Mengusung kampanye lingkungan hijau bertema planet 21, hotel ini mengajak tamunya antara lain untuk mengurangi sampah plastik, menghemat frekuensi laundry handuk, dan sebagainya. Ada taman vertikal dengan beragam tanaman bebungaan di resto bar di lantai 1 dan sering dijadikan spot foto para tamu. Ada juga sky bar di roof top yang buka mulai jam 10 pagi sampai jam 12 malem. Di sini kamu bisa nongkrong sambil berburu sunset kota jogja plus berenang. Sebaiknya kalau ke roof top sky bar sore jelang sunset, soalnya kalau siang panas banget. Untuk menu breakfast, meski tak selengkap hotel bintang 4 atau 5, namun rasanya nendang. Paling suka sama kentang dan pancakenya.",meski bintang hotel ini menawarkan paket cukup lengkap buat traveler yang lagi singgah di yogyakarta lokasinya dekat dengan malioboro bisa ditempuh dengan jalan kaki sekitar an meter maupun naik becak selain malioboro lokasi hotel ini juga cukup terjangkau dengan lokasi wisata lain seperti kraton alunalun utara titik nol dan stasiun tugu kamarnya cukup nyaman dengan interior dominasi warnawarna muda yang cerah dan berani demikian juga dengan warna dan motif karpet di lorong kamarkamar yang instagramable mengusung kampanye lingkungan hijau bertema planet hotel ini mengajak tamunya antara lain untuk mengurangi sampah plastik menghemat frekuensi laundry handuk dan sebagainya ada taman vertikal dengan beragam tanaman bebungaan di resto bar di lantai dan sering dijadikan spot foto para tamu ada juga sky bar di roof top yang buka mulai jam pagi sampai jam malem di sini kamu bisa nongkrong sambil berburu sunset kota jogja plus berenang sebaiknya kalau ke roof top sky bar sore jelang sunset soalnya kalau siang panas banget untuk menu breakfast meski tak selengkap hotel bintang atau namun rasanya nendang paling suka sama kentang dan pancakenya
255.0,Rian Andri Kusumah,446,2023-01-08,5,"Kamar cukup luas & comfy. Service standar. Aga sedikit kurang senyum. Oh iya menu breakfast nasi goreng nya luar biasa mantaaaap, enak banget, rasa tradisional banget","Kamar cukup luas & comfy. Service standar. Aga sedikit kurang senyum. Oh iya menu breakfast nasi goreng nya luar biasa mantaap, enak banget, rasa tradisional banget",kamar cukup luas comfy service standar aga sedikit kurang senyum oh iya menu breakfast nasi goreng nya luar biasa mantaap enak banget rasa tradisional banget
256.0,Lina Hikmatul H,36,2022-01-08,3,Kebersihannya kamarnya agak kurang. Disudut kamar mandi item2 tp gak disikat. Klo mnrt ku lantainya kan vinyl atau parket ini. Gk boleh di pel tp divacuum biar lbh bersih. Krn debu2 msh banyak dan jaman pandemi mgk perlu ada fasilitas sinar uv blue sterilisasi tiap dibersihkan biar lbh higenis. .,Kebersihannya kamarnya agak kurang. Disudut kamar mandi item2 tp gak disikat. Klo mnrt ku lantainya kan vinyl atau parket ini. Gk boleh di pel tp divacuum biar lbh bersih. Krn debu2 msh banyak dan jaman pandemi mgk perlu ada fasilitas sinar uv blue sterilisasi tiap dibersihkan biar lbh higenis..,kebersihannya kamarnya agak kurang disudut kamar mandi item tp gak disikat klo mnrt ku lantainya kan vinyl atau parket ini gk boleh di pel tp divacuum biar lbh bersih krn debu msh banyak dan jaman pandemi mgk perlu ada fasilitas sinar uv blue sterilisasi tiap dibersihkan biar lbh higenis
257.0,FomCgh Bandung,57,2018-01-08,3,"This hotel is closed to train station only 15 minutes by walking distance, When we arrived around 3 pm my rooms only ready one and another one was not ready so that we decided to stay at skybar at 7 pm while waiting another room key. The rooms is so quite big and clean, there is a cute dog towels on the bed, the view is not bad and also this hotel was close to culinary, traditional market, gift shop and many more just by walking distance. The breakfast was average taste and also lack of variety food. I spent 3 days 2 nights here and overall was good. Thanks...","This hotel is closed to train station only 15 minutes by walking distance, when we arrived around 3 pm my rooms only ready one and another one was not ready so that we decided to stay at skybar at 7 pm while waiting another room key. The rooms is so quite big and clean, there is a cute dog towels on the bed, the view is not bad and also this hotel was close to culinary, traditional market, gift shop and many more just by walking distance. The breakfast was average taste and also lack of variety food. I spent 3 days 2 nights here and overall was good. Thanks..",this hotel is closed to train station only minutes by walking distance when we arrived around pm my rooms only ready one and another one was not ready so that we decided to stay at skybar at pm while waiting another room key the rooms is so quite big and clean there is a cute dog towels on the bed the view is not bad and also this hotel was close to culinary traditional market gift shop and many more just by walking distance the breakfast was average taste and also lack of variety food i spent days nights here and overall was good thanks
258.0,Werdi Nur,63,2022-01-08,5,"Kamar nyaman, cuma lampunya kurang terang (coba kalau ada lampu utama putih di tengah, insyaallah tambah sip). Cocok banget kalau cuma buat nginep bentaran. Bisa sarapan sepuasnya cuma aga siangan, jam setengah 7 baru ready, udah abis satu menu bisa ambil menu lain. Boleh ambil roti sepuasnya juga. Jazakumullahu khayran","Kamar nyaman, cuma lampunya kurang terang (coba kalau ada lampu utama putih di tengah, insyaallah tambah sip). Cocok banget kalau cuma buat nginep bentaran. Bisa sarapan sepuasnya cuma aga siangan, jam setengah 7 baru ready, udah abis satu menu bisa ambil menu lain. Boleh ambil roti sepuasnya juga. Jazakumullahu khayran",kamar nyaman cuma lampunya kurang terang coba kalau ada lampu utama putih di tengah insyaallah tambah sip cocok banget kalau cuma buat nginep bentaran bisa sarapan sepuasnya cuma aga siangan jam setengah baru ready udah abis satu menu bisa ambil menu lain boleh ambil roti sepuasnya juga jazakumullahu khayran
259.0,Viknesh Ilangovan,37,2020-01-08,2,"A Singaporean’s perspective. Stay was during Ramadan period. Rooms are very dated, especially the bathrooms. But they are upgrading I hear. For the price, I personally think Neo hotel is much better value. Best part about the hotel is the bedding which was comfortable (if you prefer the softer beds and pillows). I found the Buffet breakfast to be disappointing for the basic items like bread and jam. Only creamers provides for coffee. Buffet spread was decent nonetheless. Wifi is decent but was intermittent at times. Some staff spoke decent English, while some found it difficult to communicate with me. Decent services though. Rooftop bar is rather empty. But having a bar itself within the hotel is a bonus in this city. This is a 2.5 star hotel at best, but I expected more from the Ibis chain which I have stayed at other locations and found to be fine.","A singaporeans perspective. Stay was during ramadan period. Rooms are very dated, especially the bathrooms. But they are upgrading i hear. For the price, i personally think neo hotel is much better value. Best part about the hotel is the bedding which was comfortable (if you prefer the softer beds and pillows). I found the buffet breakfast to be disappointing for the basic items like bread and jam. Only creamers provides for coffee. Buffet spread was decent nonetheless. Wifi is decent but was intermittent at times. Some staff spoke decent english, while some found it difficult to communicate with me. Decent services though. Rooftop bar is rather empty. But having a bar itself within the hotel is a bonus in this city. This is a 2.5 star hotel at best, but i expected more from the ibis chain which i have stayed at other locations and found to be fine.",a singaporeans perspective stay was during ramadan period rooms are very dated especially the bathrooms but they are upgrading i hear for the price i personally think neo hotel is much better value best part about the hotel is the bedding which was comfortable if you prefer the softer beds and pillows i found the buffet breakfast to be disappointing for the basic items like bread and jam only creamers provides for coffee buffet spread was decent nonetheless wifi is decent but was intermittent at times some staff spoke decent english while some found it difficult to communicate with me decent services though rooftop bar is rather empty but having a bar itself within the hotel is a bonus in this city this is a star hotel at best but i expected more from the ibis chain which i have stayed at other locations and found to be fine
260.0,Frederik Cavadino,149,2024-01-08,3,"To drive your car to the front door and/or to the hotel parking, you actually have to drive against traffic into a one-way road. The parking garage is tiny and you may be asked to leave your key so they can move your car around (town?). Rooms are simple and are in need of renovation. Top pool bar service..... Big hassle to pay by card there and not a very complete menu of alcoholic beverages. Or ingredients are not at hand. Very mediocre hotel; there are better ones around Malioboro at similar cost. Breakfast is okay and my early morning was brightened up by one very lovely service-minded waitress arranging real coffee. Ask; they do have an espresso machine......","To drive your car to the front door and/or to the hotel parking, you actually have to drive against traffic into a one-way road. The parking garage is tiny and you may be asked to leave your key so they can move your car around (town?). Rooms are simple and are in need of renovation. Top pool bar service.. Big hassle to pay by card there and not a very complete menu of alcoholic beverages. Or ingredients are not at hand. Very mediocre hotel; there are better ones around malioboro at similar cost. Breakfast is okay and my early morning was brightened up by one very lovely service-minded waitress arranging real coffee. Ask; they do have an espresso machine..",to drive your car to the front door andor to the hotel parking you actually have to drive against traffic into a oneway road the parking garage is tiny and you may be asked to leave your key so they can move your car around town rooms are simple and are in need of renovation top pool bar service big hassle to pay by card there and not a very complete menu of alcoholic beverages or ingredients are not at hand very mediocre hotel there are better ones around malioboro at similar cost breakfast is okay and my early morning was brightened up by one very lovely serviceminded waitress arranging real coffee ask they do have an espresso machine
261.0,Rienna pratiwi artyanti,141,2024-01-08,5,"Hotel berada ditempat strategis deket tempat makan dan malioboro, di depan hotel ada pangkalan bentor jadi mau muter2 gampang, pelayanan sangat oke kacamata renang anak saya sempat hilang dikolam renang saat checkout saya minta tlg dicarikan sorenya sudah diinfo ketemu dan pihak hotel bersedia mengirim ke rumah saya di surabaya, terimakasih Ibis styles yogyakarta 🙏🙏","Hotel berada ditempat strategis deket tempat makan dan malioboro, di depan hotel ada pangkalan bentor jadi mau muter2 gampang, pelayanan sangat oke kacamata renang anak saya sempat hilang dikolam renang saat checkout saya minta tlg dicarikan sorenya sudah diinfo ketemu dan pihak hotel bersedia mengirim ke rumah saya di surabaya, terimakasih ibis styles yogyakarta",hotel berada ditempat strategis deket tempat makan dan malioboro di depan hotel ada pangkalan bentor jadi mau muter gampang pelayanan sangat oke kacamata renang anak saya sempat hilang dikolam renang saat checkout saya minta tlg dicarikan sorenya sudah diinfo ketemu dan pihak hotel bersedia mengirim ke rumah saya di surabaya terimakasih ibis styles yogyakarta
262.0,Rindang Laila,149,2019-01-08,2,"In this Ibis Style, I stay 1 day. Before entering this hotel, it looks luxurious and magnificent because compared to its small buildings. Plus the blue lights are flickering. Well, when I come in there is no one who opens the door (doorman), no one brought a big bag, no welcome drink. This I came around at 8 pm. When entering the room, I get a note welcome .. But .. the name of the note, not my husband as a guest room hotel .. When I take a tissue box, just 4 sheets. When I want to take toilet paper, ooh no. Very dirty. I was so disgusted. Bathroom floor is very slippery, my son fell twice because slippery. In the room is only 1 available electric socket. Beside the bed is also not there. For breakfast, standard menu as at other hotels. But when i needed something, the service from the hotel is very nice, quick and solves. Location of strategic hotel, in the middle of the city. Near road malioboro. Around the hotel are many shops, many pedicap, public vehicles are easy to find (such as go-car, grab, taxi). The rooms are quite spacious, the view from the rooms is directly to the street. Its lobby is unix, comfortable, spacious, the receptionist is friendly, there is a child's play area. So, with the price that much I get in the room is not worth it.","In this ibis style, i stay 1 day. Before entering this hotel, it looks luxurious and magnificent because compared to its small buildings. Plus the blue lights are flickering. Well, when i come in there is no one who opens the door (doorman), no one brought a big bag, no welcome drink. This i came around at 8 pm. When entering the room, i get a note welcome.. But.. The name of the note, not my husband as a guest room hotel.. When i take a tissue box, just 4 sheets. When i want to take toilet paper, ooh no. Very dirty. I was so disgusted. Bathroom floor is very slippery, my son fell twice because slippery. In the room is only 1 available electric socket. Beside the bed is also not there. For breakfast, standard menu as at other hotels. But when i needed something, the service from the hotel is very nice, quick and solves. Location of strategic hotel, in the middle of the city. Near road malioboro. Around the hotel are many shops, many pedicap, public vehicles are easy to find (such as go-car, grab, taxi). The rooms are quite spacious, the view from the rooms is directly to the street. Its lobby is unix, comfortable, spacious, the receptionist is friendly, there is a child's play area. So, with the price that much i get in the room is not worth it.",in this ibis style i stay day before entering this hotel it looks luxurious and magnificent because compared to its small buildings plus the blue lights are flickering well when i come in there is no one who opens the door doorman no one brought a big bag no welcome drink this i came around at pm when entering the room i get a note welcome but the name of the note not my husband as a guest room hotel when i take a tissue box just sheets when i want to take toilet paper ooh no very dirty i was so disgusted bathroom floor is very slippery my son fell twice because slippery in the room is only available electric socket beside the bed is also not there for breakfast standard menu as at other hotels but when i needed something the service from the hotel is very nice quick and solves location of strategic hotel in the middle of the city near road malioboro around the hotel are many shops many pedicap public vehicles are easy to find such as gocar grab taxi the rooms are quite spacious the view from the rooms is directly to the street its lobby is unix comfortable spacious the receptionist is friendly there is a childs play area so with the price that much i get in the room is not worth it
263.0,Jimmy Hillian Dewangga,118,2024-01-08,4,"Bismillah....stay 2 hari disini, dapat pengalaman yang sangat2 bagus. Kurang lebih 500 meteran dari malioboro. Kolam ada di lt7 dan view nya bagus. Kalau ke jogja, hotel ini cocok untuk stay.","Bismillah..stay 2 hari disini, dapat pengalaman yang sangat2 bagus. Kurang lebih 500 meteran dari malioboro. Kolam ada di lt7 dan view nya bagus. Kalau ke jogja, hotel ini cocok untuk stay.",bismillahstay hari disini dapat pengalaman yang sangat bagus kurang lebih meteran dari malioboro kolam ada di lt dan view nya bagus kalau ke jogja hotel ini cocok untuk stay
264.0,Ryan Hidayat,84,2019-01-08,5,"Hotel yang sangat bener² nyaman.. Pelayanannya sangat memuaskan.. Banyak pilihan menu sarapannya dan enak² juga Fasilitasnya sangat memuaskan.. - letak sangat strategis jika jalan² ke Malioboro, - ke Bandara Adi Sutjipto hanya -/+ 30mnt. - Harga yang sangat terjangkau untuk menginap di hotel disini. - kamar + kamar mandinya bersih, luas, dan wangi. - ada juga kolam berenang untuk anak², jadi tenang dan masih banyak lagii pokonya... untuk foto²nya nanti dikirim yaww","Hotel yang sangat bener nyaman.. Pelayanannya sangat memuaskan.. Banyak pilihan menu sarapannya dan enak juga fasilitasnya sangat memuaskan.. - letak sangat strategis jika jalan ke malioboro, - ke bandara adi sutjipto hanya -/+ 30mnt. - harga yang sangat terjangkau untuk menginap di hotel disini. - kamar + kamar mandinya bersih, luas, dan wangi. - ada juga kolam berenang untuk anak, jadi tenang dan masih banyak lagii pokonya.. Untuk fotonya nanti dikirim yaww",hotel yang sangat bener nyaman pelayanannya sangat memuaskan banyak pilihan menu sarapannya dan enak juga fasilitasnya sangat memuaskan letak sangat strategis jika jalan ke malioboro ke bandara adi sutjipto hanya mnt harga yang sangat terjangkau untuk menginap di hotel disini kamar kamar mandinya bersih luas dan wangi ada juga kolam berenang untuk anak jadi tenang dan masih banyak lagii pokonya untuk fotonya nanti dikirim yaww
265.0,Rosalia Collection,73,2023-01-08,5,"Lokasi sangat strategis , ditengah kota Jogja dekat dengan area Malioboro pusat wisata kota Jogja... Pelayanan ramah mulai dari security sampe karyawan hotel. Recomended banget untuk menginap disini. Apalagi setiap Sabtu dan minggu ada display produk UMKM yang beraneka macam model dan motifnya yang difasilitasi dan di support dari pihak Hotel .","Lokasi sangat strategis, ditengah kota jogja dekat dengan area malioboro pusat wisata kota jogja.. Pelayanan ramah mulai dari security sampe karyawan hotel. Recomended banget untuk menginap disini. Apalagi setiap sabtu dan minggu ada display produk umkm yang beraneka macam model dan motifnya yang difasilitasi dan di support dari pihak hotel.",lokasi sangat strategis ditengah kota jogja dekat dengan area malioboro pusat wisata kota jogja pelayanan ramah mulai dari security sampe karyawan hotel recomended banget untuk menginap disini apalagi setiap sabtu dan minggu ada display produk umkm yang beraneka macam model dan motifnya yang difasilitasi dan di support dari pihak hotel
266.0,AL Bertrand,5,2023-01-08,2,"Maaf sebelumnya, saya review secara jujur dan bisa jadi pertimbangan evaluasi buat kedepannya agar tidak terulang lagi, diperbaiki. Dari saya sendiri cukup kecewa, dari segi fasilitas yang ditawarkan kurang sekali, semisal Hair Dryer tidak berfungsi, toilet mudah banget bau sekali, lantai kamar banyak kotornya, entah saya yang kebetulan zonk atau bagaimana, kalau dari segi harga yang ditawarkan dengan yang saya rasakan sangat amat kurang bahkan bisa dikatakan kecewa, besar harapan bisa jadi evaluasi internal kedepannya buat pihak hotel ya :), bahkan penginapan tidak berbintang yang pernah saya tinggali, lebih bagus experincenya yang saya rasakan, ini buat kemajuan ibis supaya jauh lebih baik ya!❤️ terlepas segala evaluasi dari saya, tapi saya sangat apresiasi dan luar biasa untuk kualitas rasa dari masakan yang dihadirkan sangat enak sekali sangat sempurna untuk masakannya terima kasih, pertahankan untuk masakannya yaa!","Maaf sebelumnya, saya review secara jujur dan bisa jadi pertimbangan evaluasi buat kedepannya agar tidak terulang lagi, diperbaiki. Dari saya sendiri cukup kecewa, dari segi fasilitas yang ditawarkan kurang sekali, semisal hair dryer tidak berfungsi, toilet mudah banget bau sekali, lantai kamar banyak kotornya, entah saya yang kebetulan zonk atau bagaimana, kalau dari segi harga yang ditawarkan dengan yang saya rasakan sangat amat kurang bahkan bisa dikatakan kecewa, besar harapan bisa jadi evaluasi internal kedepannya buat pihak hotel ya:), bahkan penginapan tidak berbintang yang pernah saya tinggali, lebih bagus experincenya yang saya rasakan, ini buat kemajuan ibis supaya jauh lebih baik ya! Terlepas segala evaluasi dari saya, tapi saya sangat apresiasi dan luar biasa untuk kualitas rasa dari masakan yang dihadirkan sangat enak sekali sangat sempurna untuk masakannya terima kasih, pertahankan untuk masakannya yaa!",maaf sebelumnya saya review secara jujur dan bisa jadi pertimbangan evaluasi buat kedepannya agar tidak terulang lagi diperbaiki dari saya sendiri cukup kecewa dari segi fasilitas yang ditawarkan kurang sekali semisal hair dryer tidak berfungsi toilet mudah banget bau sekali lantai kamar banyak kotornya entah saya yang kebetulan zonk atau bagaimana kalau dari segi harga yang ditawarkan dengan yang saya rasakan sangat amat kurang bahkan bisa dikatakan kecewa besar harapan bisa jadi evaluasi internal kedepannya buat pihak hotel ya bahkan penginapan tidak berbintang yang pernah saya tinggali lebih bagus experincenya yang saya rasakan ini buat kemajuan ibis supaya jauh lebih baik ya terlepas segala evaluasi dari saya tapi saya sangat apresiasi dan luar biasa untuk kualitas rasa dari masakan yang dihadirkan sangat enak sekali sangat sempurna untuk masakannya terima kasih pertahankan untuk masakannya yaa
267.0,Dien Wong,212,2024-01-08,2,"It's an old hotel, so one of the bad ibis styles (others are newer). And with lack of guests, it's so gloomy, the service is below standard, no Accor level of grooming. Felt like entering and served by an old hotel place with clunky receptionist. Noone is around but that boy. Parking is so troublesome, you need to call to get help opening the access to the hotel!! And as it's a gloomy with no guests, no activities, no food service at night. No welcome drink too if you arrived late. Room is ok, not the cleanest. But they have the welcoming gift is a pro. Location is not bad. But with the price, we expect a better standard. It's not a value for money (as you expect from an ibis styles). I am here as a member, otherwise would definitely go to other hotels. Not recommended. I asked the desk on the extended price, they replied with a normal standard rate (not following the previous ones with the member rate). I guess they need more training. Compared to those ibis styles with better team, this one is below the standard.","It's an old hotel, so one of the bad ibis styles (others are newer). And with lack of guests, it's so gloomy, the service is below standard, no accor level of grooming. Felt like entering and served by an old hotel place with clunky receptionist. Noone is around but that boy. Parking is so troublesome, you need to call to get help opening the access to the hotel!! And as it's a gloomy with no guests, no activities, no food service at night. No welcome drink too if you arrived late. Room is ok, not the cleanest. But they have the welcoming gift is a pro. Location is not bad. But with the price, we expect a better standard. It's not a value for money (as you expect from an ibis styles). I am here as a member, otherwise would definitely go to other hotels. Not recommended. I asked the desk on the extended price, they replied with a normal standard rate (not following the previous ones with the member rate). I guess they need more training. Compared to those ibis styles with better team, this one is below the standard.",its an old hotel so one of the bad ibis styles others are newer and with lack of guests its so gloomy the service is below standard no accor level of grooming felt like entering and served by an old hotel place with clunky receptionist noone is around but that boy parking is so troublesome you need to call to get help opening the access to the hotel and as its a gloomy with no guests no activities no food service at night no welcome drink too if you arrived late room is ok not the cleanest but they have the welcoming gift is a pro location is not bad but with the price we expect a better standard its not a value for money as you expect from an ibis styles i am here as a member otherwise would definitely go to other hotels not recommended i asked the desk on the extended price they replied with a normal standard rate not following the previous ones with the member rate i guess they need more training compared to those ibis styles with better team this one is below the standard
